,BlobID,Compound.Name,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic,cluster_assigned,totorgnorm_cumsum,isnormnormptnorm_cumsum,quantcumsum,quant_pct,quant_pct_cumulative,rownum,cluster_factor_types,cluster_group,order,cluster_factor_types.f
509,811,20200803_1535_blob_811_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2210,NA,"Benzene, 1,1'-tetradecylidenebis-",673,721,NA,C26H38,350,NA,NA,NA,NA,NA,1,2,NA,7158.201863,5.091115159,0.000383484,0.944040292,191,Anthro1,Anthropogenic,1,Anthro1
575,816,20200803_1535_blob_816_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2448.648649,NA,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",655,657,NA,C27H36O10,520,NA,NA,NA,NA,NA,1,2,0.020329998,6914.434538,5.084476003,0.000382984,0.944423276,192,Anthro1,Anthropogenic,1,Anthro1
29,671,20200803_1535_blob_671_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2080.916031,NA,"Phenanthrene, 2,3-dimethyl-",884,913,2058,C16H14,206,NA,NA,NA,NA,TRUE,1,2,0.043891931,14443.71104,5.022959016,0.000378351,0.944801627,193,Anthro1,Anthropogenic,1,Anthro1
525,778,20200803_1535_blob_778_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2376.666667,NA,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",668,687,NA,C17H22N2O3,302,NA,NA,NA,NA,NA,1,2,0.027381435,9393.55978,4.850448373,0.000365356,0.945910163,196,Anthro1,Anthropogenic,1,Anthro1
624,767,20200803_1535_blob_767_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2310,NA,"Acetamide, N-[3-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-ylidene)propyl]-2,2,2-trifluoro-N-methyl-",641,712,NA,C21H20F3NO,359,NA,NA,NA,NA,NA,1,2,0.026898306,9202.139663,4.818979133,0.000362986,0.946273149,197,Anthro1,Anthropogenic,1,Anthro1
248,1383,20200803_1535_blob_1383_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1593.220339,NA,"p-Hydroxydiisopropylbenzene, TMS derivative",747,762,NA,C15H26OSi,250,NA,NA,NA,NA,NA,1,2,0.002920737,909.896363,4.744492973,0.000357375,0.946992316,199,Anthro1,Anthropogenic,1,Anthro1
549,718,20200803_1535_blob_718_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2265,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",662,700,NA,C13H12N2S,228,NA,NA,NA,NA,NA,1,2,NA,6967.781693,4.501958074,0.000339107,0.947331423,200,Anthro1,Anthropogenic,1,Anthro1
124,667,20200803_1535_blob_667_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2285,NA,17-Pentatriacontene,812,812,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,2,NA,12711.43994,4.372496919,0.000329355,0.948329309,203,Anthro1,Anthropogenic,1,Anthro1
121,815,20200803_1535_blob_815_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2100.763359,NA,"Anthracene, 1,4-dimethyl-",813,874,NA,C16H14,206,NA,NA,NA,NA,TRUE,1,2,0.036000328,12074.86301,4.302082719,0.000324051,0.949966655,208,Anthro1,Anthropogenic,1,Anthro1
458,809,20200803_1535_blob_809_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2311.666667,NA,"Androst-2-en-17-one, 3-hydroxy-, (5??)-",685,716,NA,C19H28O2,288,NA,NA,NA,NA,NA,1,2,NA,9004.502806,4.136036897,0.000311544,0.952176711,215,Anthro1,Anthropogenic,1,Anthro1
243,1084,20200803_1535_blob_1084_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2794.174757,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",748,790,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,2,0.006731047,2470.448201,4.093776664,0.000308361,0.95279604,217,Anthro1,Anthropogenic,1,Anthro1
424,747,20200803_1535_blob_747_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2418.018018,NA,Phorbol,692,695,NA,C20H28O6,364,NA,NA,NA,NA,NA,1,2,0.024395523,8574.917022,3.99923957,0.00030124,0.953711643,220,Anthro1,Anthropogenic,1,Anthro1
696,927,20200803_1535_blob_927_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1718.987342,NA,"Cyclooctasiloxane, hexadecamethyl-",610,770,1704,C16H48O8Si8,592,NA,NA,NA,NA,NA,1,2,NA,2895.092186,3.992238445,0.000300712,0.954012355,221,Anthro1,Anthropogenic,1,Anthro1
89,714,20200803_1535_blob_714_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2221.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",829,872,NA,C17H16,220,NA,NA,NA,NA,TRUE,1,2,0.023278626,8073.993952,3.982328052,0.000299966,0.954312321,222,Anthro1,Anthropogenic,1,Anthro1
676,791,20200803_1535_blob_791_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2386.666667,NA,"Pregnan-20-one, 3,17-dihydroxy-16-methyl-, (3??,5??,16<e4><U+0096>)-",618,626,NA,C22H36O3,348,NA,NA,NA,NA,NA,1,2,0.024214717,8547.867316,3.971589553,0.000299157,0.954611478,223,Anthro1,Anthropogenic,1,Anthro1
141,845,20200803_1535_blob_845_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2671.84466,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",802,839,NA,C30H52O2,444,NA,NA,NA,NA,TRUE,1,2,0.022442959,6258.009561,3.936349065,0.000296502,0.955204891,225,Anthro1,Anthropogenic,1,Anthro1
372,801,20200803_1535_blob_801_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2231.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",705,805,NA,C17H16,220,NA,NA,NA,NA,NA,1,2,0.02243972,7883.167994,3.927265661,0.000295818,0.955500709,226,Anthro1,Anthropogenic,1,Anthro1
470,908,20200803_1535_blob_908_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2135.877863,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaen-2-one, anti-",683,748,NA,C16H14O,222,NA,NA,NA,NA,NA,1,2,0.018862078,5927.63794,3.91792186,0.000295114,0.955795823,227,Anthro1,Anthropogenic,1,Anthro1
451,798,20200803_1535_blob_798_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2175.572519,NA,"Ethanone, 1-(1,2,3,5,6,7-hexahydro-1,1,5,5-tetramethyl-s-indacen-4-yl)-",686,722,NA,C18H24O,256,NA,NA,NA,NA,NA,1,2,NA,6538.605272,3.889912278,0.000293005,0.956382854,229,Anthro1,Anthropogenic,1,Anthro1
401,937,20200803_1535_blob_937_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2260,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",699,782,NA,C16H12O2,236,NA,NA,NA,NA,NA,1,2,0.025928985,7033.168822,3.842494005,0.000289433,0.956672287,230,Anthro1,Anthropogenic,1,Anthro1
704,770,20200803_1535_blob_770_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2393.333333,NA,"1H-Pyrano[3,4-c]pyridine-5-carbonitrile, 3,4,6,7-tetrahydro-3,3-dimethyl-8-(1-piperazinyl)-6-thioxo-",606,632,NA,C15H20N4OS,304,NA,NA,NA,NA,NA,1,2,0.025930555,8499.155496,3.770978883,0.000284046,0.957243214,232,Anthro1,Anthropogenic,1,Anthro1
225,735,20200803_1535_blob_735_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2265,NA,"Phenanthrene, 2,4,5,7-tetramethyl-",754,892,NA,C18H18,234,NA,NA,NA,NA,NA,1,2,0.023880861,8154.34127,3.7517449,0.000282597,0.957525812,233,Anthro1,Anthropogenic,1,Anthro1
70,693,20200803_1535_blob_693_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1725.316456,NA,"Benzothiazole, 2-butyl-",844,872,NA,C11H13NS,191,TRUE,NA,NA,NA,TRUE,1,2,0.011559407,3539.702777,3.675251993,0.000276836,0.958925667,238,Anthro1,Anthropogenic,1,Anthro1
653,765,20200803_1535_blob_765_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1800,NA,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",631,636,NA,C24H34N2O3,398,NA,NA,NA,NA,NA,1,2,0.031202489,9452.602614,3.662235911,0.000275855,0.959201522,239,Anthro1,Anthropogenic,1,Anthro1
277,901,20200803_1535_blob_901_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2238.333333,NA,Phorbol,736,737,NA,C20H28O6,364,NA,NA,NA,NA,NA,1,2,0.014105077,5002.41222,3.636546694,0.00027392,0.959475442,240,Anthro1,Anthropogenic,1,Anthro1
314,800,20200803_1535_blob_800_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2248.333333,NA,"Phenanthrene, 2,3,5-trimethyl-",724,824,NA,C17H16,220,NA,NA,NA,NA,NA,1,2,0.021782792,7180.575884,3.554884674,0.000267769,0.960015528,242,Anthro1,Anthropogenic,1,Anthro1
92,757,20200803_1535_blob_757_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2215,NA,"Phenanthrene, 2,3,5-trimethyl-",828,872,NA,C17H16,220,NA,NA,NA,NA,TRUE,1,2,0.021434669,7418.461183,3.546418963,0.000267131,0.960282659,243,Anthro1,Anthropogenic,1,Anthro1
69,744,20200803_1535_blob_744_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2087.022901,NA,"10,18-Bisnorabieta-8,11,13-triene",845,887,NA,C18H26,242,NA,NA,NA,NA,TRUE,1,2,0.031387662,10152.67144,3.518108531,0.000264999,0.961080564,246,Anthro1,Anthropogenic,1,Anthro1
438,861,20200803_1535_blob_861_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2363.333333,NA,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",689,708,NA,C30H48,408,NA,NA,NA,NA,NA,1,2,0.023903673,8649.415606,3.448880388,0.000259784,0.961603236,248,Anthro1,Anthropogenic,1,Anthro1
289,988,20200803_1535_blob_988_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2042.748092,NA,"1-Undecene-3,6-dione, 1-(2,6,6-trimethyl1-cyclohexen-1-yl)-",734,737,NA,C20H32O2,304,NA,NA,NA,NA,NA,1,2,0.015992871,5375.34682,3.364881086,0.000253457,0.962116423,250,Anthro1,Anthropogenic,1,Anthro1
508,736,20200803_1535_blob_736_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2166.412214,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",673,719,NA,C20H34,274,NA,NA,NA,NA,NA,1,2,0.023964164,6882.328024,3.345914408,0.000252028,0.962368452,251,Anthro1,Anthropogenic,1,Anthro1
386,916,20200803_1535_blob_916_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2253.333333,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",702,794,NA,C16H12O2,236,NA,NA,NA,NA,NA,1,2,NA,5825.64158,3.327479886,0.00025064,0.962870317,253,Anthro1,Anthropogenic,1,Anthro1
556,1153,20200803_1535_blob_1153_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2250,NA,"Benzene, 1,1'-(2,2-dichloroethylidene)bis[4-ethyl-",661,710,2224,C18H20Cl2,306,NA,NA,NA,NA,NA,1,2,0.010190486,3388.04536,3.304015204,0.000248872,0.963368507,255,Anthro1,Anthropogenic,1,Anthro1
57,748,20200803_1535_blob_748_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2088.549618,NA,"Anthracene, 1,4-dimethyl-",853,892,NA,C16H14,206,NA,NA,NA,NA,TRUE,1,2,0.026114459,9124.525859,3.208961672,0.000241713,0.964347154,259,Anthro1,Anthropogenic,1,Anthro1
392,923,20200803_1535_blob_923_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2143.51145,NA,"Benz[e]azulene-3,8-dione, 3a,4,6a 7,9,10,10a,10b-octahydro-3a,10a-dihydroxy-5-(hydroxymethyl)-7-(1-hydroxy-1-methylethyl)-2,10-dimethyl-, [3aR-(3a<e4><U+0096>,6a<e4><U+0096>,7<e4><U+0096>,10??,10a??,10b??)]-",701,724,NA,C20H28O6,364,NA,NA,NA,NA,NA,1,2,0.015334513,5026.565459,3.170931647,0.000238848,0.964586002,260,Anthro1,Anthropogenic,1,Anthro1
535,740,20200803_1535_blob_740_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2067.175573,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",665,706,NA,C13H12N2S,228,NA,NA,NA,NA,NA,1,2,NA,7745.913917,3.157602173,0.000237844,0.964823845,261,Anthro1,Anthropogenic,1,Anthro1
594,705,20200803_1535_blob_705_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1888.888889,NA,"5-Cyclotetradecyn-2-one, 8-hydroxy-14-pentyl-1-oxa",650,672,NA,C18H30O3,294,NA,NA,NA,NA,NA,1,2,NA,10970.33812,3.0933771,0.000233006,0.965528815,264,Anthro1,Anthropogenic,1,Anthro1
514,897,20200803_1535_blob_897_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2248.333333,NA,"5H-Cyclopropa(3,4)benz(1,2-e)azulen-5-one, 1,1a-<e4><U+0096>,1b-??,4,4a,7a-<e4><U+0096>,7b,8,9,9a-decahydro-4a-??,7b-<e4><U+0096>,9a-<e4><U+0096>-trihydroxy-3-(hydroxymethyl)-1,1,6,8-<e4><U+0096>-tetramethyl-, 9a-isobutyrate",671,677,NA,C24H34O6,418,NA,NA,NA,NA,NA,1,2,0.015068239,4773.561866,3.085610307,0.000232421,0.965761236,265,Anthro1,Anthropogenic,1,Anthro1
425,760,20200803_1535_blob_760_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2412.612613,NA,Phorbol,692,695,NA,C20H28O6,364,NA,NA,NA,NA,NA,1,2,0.012951696,4583.142862,3.060745162,0.000230548,0.965991784,266,Anthro1,Anthropogenic,1,Anthro1
396,686,20200803_1535_blob_686_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1822.222222,NA,2-Octyl benzoate,700,806,NA,C15H22O2,234,NA,NA,NA,NA,NA,1,2,NA,10107.94668,3.033297052,0.000228481,0.966450336,268,Anthro1,Anthropogenic,1,Anthro1
33,695,20200803_1535_blob_695_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2062.59542,NA,"Phenanthrene, 1,7-dimethyl-",879,915,2051,C16H14,206,NA,NA,NA,NA,TRUE,1,2,0.025614428,8831.605379,2.938186504,0.000221317,0.967350186,272,Anthro1,Anthropogenic,1,Anthro1
134,719,20200803_1535_blob_719_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2211.666667,NA,"1-Dodecanol, 2-octyl-",807,832,NA,C20H42O,298,NA,NA,NA,NA,TRUE,1,2,0.026665846,9498.854287,2.924947106,0.000220319,0.967570505,273,Anthro1,Anthropogenic,1,Anthro1
611,821,20200803_1535_blob_821_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2320,NA,"Androstane-3,16-diol, (3??,5<e4><U+0096>,16<e4><U+0096>)-",644,708,NA,C19H32O2,292,NA,NA,NA,NA,NA,1,2,0.014841693,5236.927952,2.924245127,0.000220267,0.967790772,274,Anthro1,Anthropogenic,1,Anthro1
376,690,20200803_1535_blob_690_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1965.277778,NA,"1,3-Di(2-benzothiazolyl)-1,3-bis(mercaptomethyl)-urea",704,762,NA,C17H14N4OS4,418,TRUE,NA,NA,NA,NA,1,2,0.022516784,6431.839461,2.913863079,0.000219485,0.968010256,275,Anthro1,Anthropogenic,1,Anthro1
340,827,20200803_1535_blob_827_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2062.59542,NA,"7-Isopropyl-1,1,4a-trimethyl-1,2,3,4,4a,9,10,10a-octahydrophenanthrene",714,727,2074,C20H30,270,NA,NA,NA,NA,NA,1,2,NA,5511.454288,2.864257173,0.000215748,0.968443492,277,Anthro1,Anthropogenic,1,Anthro1
467,981,20200803_1535_blob_981_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2210,NA,"Curan-17-oic acid, 2,16-didehydro-20-hydroxy-19-oxo-, methyl ester",684,703,NA,C20H22N2O4,354,NA,NA,NA,NA,NA,1,2,0.012790927,3932.448981,2.808633489,0.000211558,0.968867876,279,Anthro1,Anthropogenic,1,Anthro1
697,664,20200803_1535_blob_664_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1869.444444,NA,"6H-Benzo[b]naphtho[2,3-h]carbazole",609,707,NA,C24H15N,317,NA,NA,NA,NA,NA,1,2,0.03534976,12136.77938,2.801160355,0.000210995,0.969078872,280,Anthro1,Anthropogenic,1,Anthro1
608,892,20200803_1535_blob_892_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2097.709924,NA,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",645,673,NA,C14H16O6,280,NA,NA,NA,NA,NA,1,2,NA,4976.674344,2.749973182,0.00020714,0.969286011,281,Anthro1,Anthropogenic,1,Anthro1
647,679,20200803_1535_blob_679_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1919.444444,NA,"Quinazoline, 4-ethyl-, 1-oxide",632,784,NA,C10H10N2O,174,NA,NA,NA,NA,NA,1,2,NA,17584.33861,2.682354586,0.000202046,0.970509707,287,Anthro1,Anthropogenic,1,Anthro1
90,758,20200803_1535_blob_758_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2067.175573,NA,"Phenanthrene, 1,7-dimethyl-",829,901,2051,C16H14,206,NA,NA,NA,NA,TRUE,1,2,0.023468861,7769.493581,2.671489383,0.000201228,0.970912922,289,Anthro1,Anthropogenic,1,Anthro1
204,743,20200803_1535_blob_743_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2208.333333,NA,"1-Methyl-10,18-bisnorabieta-8,11,13-triene",766,863,NA,C19H28,256,NA,NA,NA,NA,NA,1,2,0.015445628,5618.890339,2.666834268,0.000200877,0.971315016,291,Anthro1,Anthropogenic,1,Anthro1
597,1094,20200803_1535_blob_1094_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2193.89313,NA,"Benzophenone, 5-isopropyl-2-methyl-",649,670,NA,C17H18O,238,NA,NA,NA,NA,NA,1,2,0.009013304,2939.974183,2.594537162,0.000195432,0.972502691,297,Anthro1,Anthropogenic,1,Anthro1
531,909,20200803_1535_blob_909_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2178.625954,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",667,768,NA,C20H34,274,NA,NA,NA,NA,NA,1,2,NA,4863.535535,2.591819679,0.000195227,0.972697918,298,Anthro1,Anthropogenic,1,Anthro1
381,882,20200803_1535_blob_882_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2370,NA,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",703,724,NA,C30H48,408,NA,NA,NA,NA,NA,1,2,0.015022007,5414.304762,2.579518459,0.0001943,0.973086968,300,Anthro1,Anthropogenic,1,Anthro1
78,849,20200803_1535_blob_849_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1831.944444,NA,Phenanthridine,834,893,1832,C13H9N,179,NA,NA,NA,NA,TRUE,1,2,0.027983306,6565.43808,2.532673978,0.000190772,0.973663009,303,Anthro1,Anthropogenic,1,Anthro1
348,1091,20200803_1535_blob_1091_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2180.152672,NA,"7-Chloro-2,2,3,4,4-pentamethyl-9-(1-phenylethylidene)bicyclo[3.3.1]non-6-en-3-ol",713,726,NA,C22H29ClO,344,NA,NA,NA,NA,NA,1,2,0.009884262,3282.511398,2.491941502,0.000187704,0.973850713,304,Anthro1,Anthropogenic,1,Anthro1
454,1075,20200803_1535_blob_1075_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2120.610687,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",686,725,NA,C20H24N2O,308,NA,NA,NA,NA,NA,1,2,0.015733281,5251.995215,2.452687297,0.000184747,0.974222176,306,Anthro1,Anthropogenic,1,Anthro1
542,1007,20200803_1535_blob_1007_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2070.229008,NA,"Benzophenone, 2'-hydroxy-5'-methoxy-",664,784,NA,C14H12O3,228,NA,NA,NA,NA,NA,1,2,NA,5054.511499,2.452425903,0.000184727,0.974406903,307,Anthro1,Anthropogenic,1,Anthro1
642,796,20200803_1535_blob_796_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2381.666667,NA,"Pyrene, 1,3-dimethyl-",633,862,NA,C18H14,230,NA,NA,NA,NA,NA,1,2,0.016261381,5492.945253,2.4437754,0.000184076,0.974590979,308,Anthro1,Anthropogenic,1,Anthro1
416,990,20200803_1535_blob_990_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2333.333333,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",695,789,NA,C16H12O2,236,NA,NA,NA,NA,NA,1,2,0.014653212,5072.42451,2.434363839,0.000183367,0.974958176,310,Anthro1,Anthropogenic,1,Anthro1
116,1164,20200803_1535_blob_1164_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1601.265823,NA,"1-Oxaspiro[2.5]octane, 5,5-dimethyl-4-(3-methyl-1,3-butadienyl)-",815,821,NA,C14H22O,206,NA,NA,NA,NA,TRUE,1,2,0.001259307,483.510374,2.42722832,0.000182829,0.975141006,311,Anthro1,Anthropogenic,1,Anthro1
469,723,20200803_1535_blob_723_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2288.333333,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",683,716,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,2,0.019059668,6748.915748,2.321941208,0.000174898,0.976026125,316,Anthro1,Anthropogenic,1,Anthro1
633,1039,20200803_1535_blob_1039_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2298.333333,NA,"2(1H)-Quinolinone, 4-phenyl-",636,697,NA,C15H11NO,221,NA,NA,NA,NA,NA,1,2,0.007644687,2563.652439,2.26574551,0.000170666,0.976369924,318,Anthro1,Anthropogenic,1,Anthro1
258,771,20200803_1535_blob_771_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2221.666667,NA,"Hexadecanoic acid, 1-(hydroxymethyl)-1,2-ethanediyl ester",743,747,NA,C35H68O5,568,NA,NA,NA,NA,NA,1,2,0.018803439,6532.118068,2.257113372,0.000170015,0.976539939,319,Anthro1,Anthropogenic,1,Anthro1
677,871,20200803_1535_blob_871_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2143.51145,NA,"1H-Indazole-5-carboxylic acid, 4,5,6,7-tetrahydro-3,6-dihydroxy-6-methyl-4-phenyl-, methyl ester",618,688,NA,C16H18N2O4,302,NA,NA,NA,NA,NA,1,2,NA,5923.299868,2.220678618,0.000167271,0.97670721,320,Anthro1,Anthropogenic,1,Anthro1
656,841,20200803_1535_blob_841_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2210,NA,"Tricyclo[9.2.2.2(4,7)]heptadeca-1(14),2,4(17),5,7(16),11(15),12-heptaene",629,776,NA,C17H16,220,NA,NA,NA,NA,NA,1,2,0.011969851,4173.992372,2.200032964,0.000165716,0.976872926,321,Anthro1,Anthropogenic,1,Anthro1
400,838,20200803_1535_blob_838_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2258.333333,NA,"Benzo[b]dihydropyran, 6-hydroxy-4,4,5,7,8-pentamethyl-",699,777,NA,C14H20O2,220,NA,NA,NA,NA,NA,1,2,0.01142097,4059.586561,2.165133023,0.000163087,0.977036013,322,Anthro1,Anthropogenic,1,Anthro1
206,1282,20200803_1535_blob_1282_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2958.762887,NA,"Cholest-5-en-3-ol (3??)-, tetradecanoate",765,793,NA,C41H72O2,596,NA,NA,NA,NA,NA,1,2,0.005351202,1700.754157,2.152318948,0.000162122,0.977198134,323,Anthro1,Anthropogenic,1,Anthro1
431,976,20200803_1535_blob_976_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2116.030534,NA,"Acetic acid, 17-(1-acetoxy-ethyl)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl (ester)",691,698,NA,C25H34O5,414,NA,NA,NA,NA,NA,1,2,0.010985079,3736.651892,2.131114449,0.000160525,0.977358659,324,Anthro1,Anthropogenic,1,Anthro1
430,813,20200803_1535_blob_813_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2181.679389,NA,"1-Propene-2-thiol, 1,1-diphenyl-",691,715,NA,C15H14S,226,NA,TRUE,NA,NA,NA,1,2,0.014185547,4844.480868,2.095095769,0.000157811,0.977833814,327,Anthro1,Anthropogenic,1,Anthro1
201,924,20200803_1535_blob_924_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2710.679612,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,818,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,2,0.005243743,1899.618367,2.083564566,0.000156943,0.977990757,328,Anthro1,Anthropogenic,1,Anthro1
576,903,20200803_1535_blob_903_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2220,NA,<e4><U+0096>-N-Normethadol,655,668,NA,C20H27NO,297,NA,NA,NA,NA,NA,1,2,0.008563366,3105.436816,2.044581712,0.000154007,0.978299822,330,Anthro1,Anthropogenic,1,Anthro1
702,1023,20200803_1535_blob_1023_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2316.666667,NA,"Naphtho[3,4:2,3]bornene",607,645,NA,C18H20,236,NA,NA,NA,NA,NA,1,2,0.017935767,5905.237866,2.040466659,0.000153697,0.978453519,331,Anthro1,Anthropogenic,1,Anthro1
527,940,20200803_1535_blob_940_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2128.244275,NA,"(22S)-6<e4><U+0096>,11??,21-Trihydroxy-16<e4><U+0096>,17<e4><U+0096>-propylmethylenedioxypregna-1,4-diene-3,20-dione",668,670,NA,C25H34O7,446,NA,NA,NA,NA,NA,1,2,NA,3053.848514,2.007431325,0.000151208,0.978756306,333,Anthro1,Anthropogenic,1,Anthro1
