Compound.Name,Mixed_Aggregates_pct,Diatom_Dominated_Aggregates_pct,Dinoflagellates_pct,Microzooplankton_pct,Diatoms_pct,Haptophytes_pct,Cell_Numbers,Mixed_Aggregates,Diatom_Dominated_Aggregates,Dinoflagellates,Microzooplankton,Diatoms,Haptophytes,HB_cells_L,Virus_L,Chlor_a
20200803_1535_blob_688_,0.421586343,-0.83681879,0.437686713,-0.476372555,0.102440458,-0.62621719,-0.473865577,0.361719176,-0.632718049,-0.183989163,-0.588044499,-0.244875544,-0.786767179,-0.404316809,-0.704488951,0.103545332
20200803_1535_blob_689_,-0.04361206,0.25419903,-0.17515939,-0.459128762,-0.020570768,-0.199531003,0.146811473,-0.169004347,0.259980728,0.007804543,-0.466041364,0.136713811,-0.201675526,0.17209392,-0.1955117,-0.035530339
20200803_1535_blob_690_,0.464665853,-0.781365291,0.570125834,-0.521796893,0.006489772,-0.690862891,-0.385297655,0.401357278,-0.511889354,0.020312297,-0.557729458,-0.231699168,-0.807626946,-0.549659848,-0.741149885,-0.018995049
20200803_1535_blob_691_oil,0.246608516,-0.600239287,0.290569983,-0.57721023,0.168997839,-0.587589224,-0.17807264,0.344823856,-0.362874438,0.028995484,-0.62188479,0.023699985,-0.661161308,-0.231910745,-0.246056023,-0.21843913
20200803_1535_blob_693_,0.567251093,-0.858071312,0.646591421,-0.489506181,-0.121313244,-0.566660676,-0.483263854,0.432009896,-0.594072295,-0.078133703,-0.507309973,-0.355656556,-0.657840473,-0.616016225,-0.707263741,-0.197474676
20200803_1535_blob_694_,0.565142826,-0.766258208,0.660446845,-0.573398009,-0.096661039,-0.704152569,-0.452924623,0.389411831,-0.51811498,-0.005210719,-0.651985046,-0.317307418,-0.830584573,-0.647271622,-0.824782771,-0.115097727
20200803_1535_blob_695_,0.526522942,-0.901106469,0.581209373,-0.470390724,-0.009421199,-0.595731347,-0.5352093,0.400103422,-0.671194087,-0.173123038,-0.563022573,-0.339584171,-0.740005309,-0.609770407,-0.813287702,-0.064338443
20200803_1535_blob_696_oil,0.221439066,-0.635861859,0.347896062,-0.720666115,0.157976627,-0.665324859,-0.231108998,0.159533135,-0.357112765,0.011006144,-0.695459316,-0.062400085,-0.716203874,-0.457848208,-0.771237409,-0.005758265
20200803_1535_blob_697_oil,0.563034224,-0.840476983,0.662605504,-0.535549562,-0.142698158,-0.642339322,-0.505281611,0.360008267,-0.578913659,-0.119195233,-0.602062278,-0.371191787,-0.760856501,-0.605723416,-0.780297459,-0.24131584
20200803_1535_blob_698_,0.47336743,-0.848706531,0.416351626,-0.503988568,0.033783188,-0.585813654,-0.463133941,0.374359587,-0.618754596,-0.201818992,-0.578360244,-0.25461185,-0.719635722,-0.502058334,-0.70877172,0.117555675
20200803_1535_blob_699_oil,0.356880745,-0.794656241,0.420055102,-0.363386881,-0.207498441,-0.440652082,-0.546358071,0.061604487,-0.603447975,-0.31554826,-0.428989559,-0.450322613,-0.573193497,-0.6131681,-0.632776889,-0.303982546
20200803_1535_blob_7_,0.031291828,-0.573073122,0.188232829,-0.277516836,-0.217117998,-0.277371588,-0.394409689,-0.210504353,-0.429448189,-0.287545416,-0.307224171,-0.37257643,-0.373686458,-0.332732356,-0.36459478,-0.336782061
20200803_1535_blob_700_,0.442052949,-0.743409364,0.525618746,-0.613052849,0.181998245,-0.719594954,-0.359144035,0.445866977,-0.516520637,0.032595287,-0.692913583,-0.126746463,-0.843832358,-0.573475881,-0.88367268,0.11941024
20200803_1535_blob_701_oil,-0.325354481,0.029054893,-0.444613045,-0.225672447,0.402438244,-0.218711747,0.289619861,-0.192203572,0.175844491,0.133068654,-0.084285455,0.349060642,-0.166758923,0.094939457,0.033930517,0.168115643
20200803_1535_blob_702_,0.791772167,-0.731754838,0.812608545,-0.307739465,-0.091793481,-0.512107971,-0.476716708,0.725333936,-0.556163641,0.020689066,-0.41754991,-0.323345209,-0.625135921,-0.584283369,-0.690351771,-0.090720917
20200803_1535_blob_703_,0.595977091,-0.773661791,0.483898979,-0.13326874,-0.396965038,-0.344405883,-0.69426885,0.286658041,-0.705604176,-0.447191861,-0.284848245,-0.619575443,-0.530322384,-0.526889411,-0.459572608,-0.26071721
20200803_1535_blob_704_,0.504661891,-0.838799261,0.584377336,-0.53612696,0.074630521,-0.66092439,-0.473277563,0.425613546,-0.609639068,-0.073572657,-0.632431779,-0.26373012,-0.802970244,-0.58678358,-0.856180707,-0.013798555
20200803_1535_blob_705_,0.366275597,-0.804095615,0.488287791,-0.437621263,-0.157966482,-0.459769706,-0.53380194,0.194638493,-0.616905932,-0.220024935,-0.524351912,-0.422687525,-0.602513706,-0.447973182,-0.701396832,-0.259899735
20200803_1535_blob_706_,-0.022636102,-0.556329566,0.136458335,-0.547479311,0.224064365,-0.574845132,-0.193411262,-0.09178494,-0.322663408,-0.101448493,-0.536354988,-0.027978092,-0.635175161,-0.485439857,-0.730860909,-0.031136578
20200803_1535_blob_707_oil,0.445084231,-0.727170511,0.469488636,-0.173689521,-0.18919648,-0.405694051,-0.396967282,0.257268449,-0.464150345,-0.079881991,-0.161909416,-0.363905191,-0.494846516,-0.471731984,-0.422613585,-0.071593495
20200803_1535_blob_708_,0.319031653,-0.708525455,0.492823083,-0.480244646,-0.203323883,-0.55940612,-0.425828463,0.147453059,-0.491966137,-0.115298255,-0.523279694,-0.349511372,-0.662062019,-0.533599522,-0.665151304,-0.209681441
20200803_1535_blob_709_,0.517083074,-0.817502257,0.588895157,-0.549302962,0.114144968,-0.695347923,-0.402128113,0.488235189,-0.555846291,-0.012668623,-0.609164492,-0.189470928,-0.804807616,-0.590011638,-0.854032265,0.023735174
20200803_1535_blob_710_,0.222750132,-0.488625189,0.392755643,-0.747080927,-0.015815024,-0.601698167,-0.111585516,0.109487547,-0.174120855,0.105059139,-0.622255231,-0.045436924,-0.562203189,-0.499153404,-0.612586358,-0.115885155
20200803_1535_blob_711_,-0.160628142,0.023161329,-0.111758762,-0.242240534,0.757982241,-0.264361081,0.299470313,0.302327374,0.073741526,0.309141998,-0.188569894,0.54759386,-0.229163466,0.067220377,-0.342352222,0.717493973
20200803_1535_blob_712_,0.109508578,-0.251252589,0.113549359,-0.058022824,0.172135667,-0.135765444,-0.136528143,0.358781121,-0.28737327,-0.054227389,-0.100729553,0.012820285,-0.2104802,0.174512365,-0.023277234,0.385482166
20200803_1535_blob_713_oil,0.221486703,-0.764074454,0.317664638,-0.422170868,-0.045546863,-0.467079202,-0.451058993,0.055104494,-0.5650711,-0.256088066,-0.475296967,-0.313643682,-0.589380797,-0.506375833,-0.661774329,-0.194528218
20200803_1535_blob_714_,0.395034776,-0.322445907,-0.102220878,-0.344439597,0.426917475,-0.365605285,-0.052972994,0.464027595,-0.214973422,-0.11856715,-0.376976758,0.222369874,-0.422979866,-0.420705237,-0.597177244,0.34919321
20200803_1535_blob_715_,0.433323821,-0.79768729,0.551427897,-0.585038995,0.111026544,-0.69287247,-0.409663121,0.403199703,-0.565349623,-0.020215716,-0.661774489,-0.193499469,-0.819993253,-0.594348589,-0.879650063,0.060182558
20200803_1535_blob_716_,-0.093856085,-0.348225207,0.363209686,-0.288024607,0.330094591,-0.414418808,-0.01570733,0.041275379,-0.150898315,0.220233387,-0.209600466,0.10265777,-0.38684591,-0.39114801,-0.490109287,-0.07293033
20200803_1535_blob_717_,0.756616088,-0.690620536,0.706909898,-0.301732981,-0.5885765,-0.439447585,-0.523062909,0.457542139,-0.487564402,-0.120688906,-0.366231846,-0.555342396,-0.535526747,-0.497379427,-0.421127568,-0.443469724
20200803_1535_blob_718_,0.293031749,-0.749273167,0.410258104,-0.603808154,0.249545225,-0.606427704,-0.33971327,0.234265568,-0.496021752,-0.047724892,-0.646064977,-0.111925182,-0.713297904,-0.464191033,-0.815784837,0.039509131
20200803_1535_blob_719_oil,0.269382201,-0.72981005,0.369381835,-0.533165465,0.056682869,-0.584701817,-0.351026734,0.235325653,-0.513330153,-0.099237314,-0.571817677,-0.168028132,-0.68749246,-0.565675783,-0.778923899,0.067901532
20200803_1535_blob_720_oil,0.170379484,-0.72064628,0.500597358,-0.428101679,0.035007677,-0.505216519,-0.358352758,0.199245797,-0.52260355,-0.027618683,-0.465536142,-0.207678168,-0.594454658,-0.496853351,-0.714264688,-0.004046848
20200803_1535_blob_721_,0.328738964,-0.625802879,0.434294142,-0.565235156,-0.114465964,-0.658093919,-0.375377169,0.131089841,-0.412639985,-0.077050961,-0.625799129,-0.279605621,-0.771461163,-0.566124423,-0.76001384,-0.162899452
20200803_1535_blob_722_,0.541556503,-0.799106442,0.57791284,-0.449285902,-0.220200987,-0.567155294,-0.573605554,0.21142531,-0.581317504,-0.225928767,-0.559351091,-0.479560644,-0.718561024,-0.566137027,-0.702762417,-0.381848513
20200803_1535_blob_723_oil,0.307023624,-0.826654849,0.452172167,-0.387474638,-0.039616881,-0.4788874,-0.537380574,0.0986668,-0.628841362,-0.255926047,-0.473739354,-0.394829924,-0.623949491,-0.516004626,-0.6974776,-0.27177239
20200803_1535_blob_724_oil,0.534942319,-0.495761494,0.341917048,-0.081925953,-0.046802769,-0.213590619,-0.469376068,0.210548466,-0.417640586,-0.274872528,-0.21318554,-0.383018951,-0.349770694,-0.17136832,-0.246828253,-0.294671458
20200803_1535_blob_725_oil,0.404122716,-0.86745812,0.489018528,-0.464665193,0.028918398,-0.56840164,-0.50771015,0.263457095,-0.64721251,-0.208520217,-0.541145749,-0.311148131,-0.705750273,-0.538957179,-0.73091767,-0.068945243
20200803_1535_blob_726_oil,0.883304868,-0.722331626,0.600646828,-0.298590301,-0.093286159,-0.473720223,-0.511696392,0.678730191,-0.554876277,-0.162770103,-0.424557022,-0.346413738,-0.611065067,-0.42980493,-0.529951892,0.031684708
20200803_1535_blob_727_,0.563232433,-0.594583901,0.42054785,-0.752187592,0.135949241,-0.797082026,-0.225052506,0.491221078,-0.322673208,0.05528605,-0.794181768,-0.016897666,-0.879131243,-0.586790375,-0.897636498,0.071236854
20200803_1535_blob_728_,0.279664147,-0.757286414,0.418821178,-0.493435948,0.144748798,-0.448082673,-0.346331869,0.189983387,-0.501261975,-0.116668182,-0.490449371,-0.155490653,-0.523486425,-0.467580154,-0.656016939,0.007181929
20200803_1535_blob_729_oil,0.305990927,-0.773351304,0.377936743,-0.49683833,-0.036347293,-0.557794544,-0.470897393,0.109162714,-0.562806722,-0.210755403,-0.570851165,-0.326616737,-0.697307836,-0.548737187,-0.743384711,-0.215965465
20200803_1535_blob_730_,0.41312867,-0.826062127,0.501652584,-0.554728062,0.093484086,-0.655522892,-0.447788274,0.328946487,-0.596382986,-0.105953855,-0.632387953,-0.234301218,-0.790237565,-0.603721473,-0.856224105,0.021339137
20200803_1535_blob_731_,0.459283588,-0.776362296,0.479403853,-0.348341007,-0.382423491,-0.41510231,-0.550296088,0.142005688,-0.567020565,-0.273894046,-0.402918439,-0.525116905,-0.537576202,-0.434933562,-0.443077841,-0.395673721
20200803_1535_blob_732_,0.415896528,-0.858248235,0.529155619,-0.479094364,0.068329196,-0.596559136,-0.506512843,0.282950853,-0.639633421,-0.167178427,-0.566495885,-0.302459978,-0.739253947,-0.584048668,-0.805609806,-0.061556294
20200803_1535_blob_733_,0.384983937,-0.822736993,0.51699576,-0.411792876,-0.188383863,-0.493193946,-0.531220243,0.199886377,-0.61923505,-0.20020385,-0.491338494,-0.424765571,-0.639070155,-0.493582628,-0.645411481,-0.209071022
20200803_1535_blob_734_,0.283212777,-0.422032458,0.377788947,-0.338008863,-0.43793261,-0.481242027,-0.215256028,0.108585232,-0.182069442,0.028671127,-0.223238029,-0.334804515,-0.460836218,-0.490768424,-0.482465114,-0.246005772
20200803_1535_blob_735_,0.486483604,-0.830645052,0.539044487,-0.564160058,0.003277505,-0.667395268,-0.463493945,0.376898103,-0.595422538,-0.101054491,-0.64241519,-0.272083632,-0.80194805,-0.629846937,-0.851730797,-0.043183856
20200803_1535_blob_736_,0.32866875,-0.762159761,0.387067464,-0.509356056,-0.020634784,-0.442292141,-0.502596462,0.110370816,-0.580003401,-0.220543118,-0.592254671,-0.354343617,-0.6157194,-0.311082416,-0.623797028,-0.081259386
20200803_1535_blob_740_,0.39638837,-0.817264148,0.544234054,-0.595783472,0.091219689,-0.591408251,-0.416309352,0.289814184,-0.552763693,-0.052970651,-0.649640771,-0.222770621,-0.706665222,-0.514461001,-0.814263493,-0.033195186
20200803_1535_blob_741_,0.661257084,-0.859535938,0.633446958,-0.148261502,-0.428874538,-0.29256916,-0.730728091,0.237636808,-0.702951241,-0.357016004,-0.302050016,-0.698879367,-0.470222009,-0.490775701,-0.439468918,-0.649269908
20200803_1535_blob_742_,0.021452223,-0.630128303,0.165066941,-0.440991459,0.123737139,-0.478690092,-0.29211113,-0.101158282,-0.420956464,-0.179119171,-0.439855068,-0.144434428,-0.557346933,-0.483670749,-0.582910122,-0.022243884
20200803_1535_blob_743_oil,0.405041028,-0.84940722,0.469555301,-0.466743966,-0.061024922,-0.549431656,-0.49441308,0.272515923,-0.625165731,-0.201408435,-0.53813813,-0.332112887,-0.681722675,-0.549117642,-0.748492967,-0.119939009
20200803_1535_blob_744_,0.501780564,-0.87671428,0.573810761,-0.412033293,-0.0996819,-0.560136281,-0.536497768,0.415477635,-0.671085828,-0.174108312,-0.500589257,-0.376859045,-0.695673556,-0.565239595,-0.762888773,-0.160817789
20200803_1535_blob_745_,-0.378337394,0.52966068,-0.422696676,0.842386984,-0.26670149,0.742070727,0.096080233,-0.310915893,0.202996212,-0.169500861,0.821176185,-0.112923145,0.770348814,0.553331538,0.874944474,-0.133164034
20200803_1535_blob_746_,0.45079454,-0.787589256,0.533079737,-0.543253278,-0.139883917,-0.634515462,-0.48187094,0.230111981,-0.547560529,-0.156684444,-0.622692802,-0.355708349,-0.763026599,-0.602565628,-0.78723791,-0.227592557
20200803_1535_blob_747_,0.195099677,-0.67330948,0.600016311,-0.478116171,0.008293836,-0.569395349,-0.336278317,0.238831878,-0.474225858,0.09129491,-0.52474142,-0.208641095,-0.658487038,-0.471916768,-0.733885799,-0.036772948
20200803_1535_blob_748_,0.522073017,-0.867967139,0.596820803,-0.377939426,-0.107661291,-0.520284608,-0.590439493,0.262342536,-0.667052893,-0.249140349,-0.469900688,-0.436939827,-0.665394983,-0.686486532,-0.742252216,-0.174044193
20200803_1535_blob_749_,0.4487025,-0.803668306,0.331111229,-0.564620538,0.133401004,-0.590457048,-0.398929655,0.319624072,-0.551469464,-0.199875488,-0.616666455,-0.167358977,-0.71728209,-0.492453692,-0.693147314,0.065833357
20200803_1535_blob_750_,0.314076771,-0.726157569,0.351052967,-0.313331971,-0.315175265,-0.386786481,-0.522217956,0.036683586,-0.556455035,-0.307091117,-0.381085799,-0.483334037,-0.519500583,-0.437896265,-0.480431469,-0.359989101
20200803_1535_blob_751_,0.334297464,-0.869701312,0.563769846,-0.316596526,-0.028459265,-0.438661237,-0.572973626,0.184105993,-0.69809971,-0.21962983,-0.439179381,-0.401583981,-0.60693138,-0.565125333,-0.696605402,-0.152201558
20200803_1535_blob_752_,0.288341148,-0.697810034,0.464969996,-0.542563329,-0.109349799,-0.596667524,-0.388756628,0.165245585,-0.474139953,-0.07119396,-0.593471856,-0.284503747,-0.703193632,-0.551857758,-0.762808336,-0.123658298
20200803_1535_blob_753_,-0.191214321,0.141523414,-0.036714387,-0.673147107,0.147798322,-0.480253722,0.302859142,-0.230798329,0.331536676,0.24321327,-0.575018459,0.326286589,-0.399407456,-0.179638037,-0.425089055,0.042297199
20200803_1535_blob_754_,-0.233789758,-0.378869828,-0.111494122,-0.206130929,-0.059983968,-0.146465509,-0.253700924,-0.454361985,-0.286031401,-0.330217742,-0.20903924,-0.230009372,-0.219107704,-0.163461193,-0.187743942,-0.220224652
20200803_1535_blob_755_,0.273766495,-0.477285055,0.30362747,-0.25582545,-0.487706436,-0.343105629,-0.32715205,-0.003725563,-0.291055748,-0.152388291,-0.215584551,-0.419713874,-0.381778815,-0.336083107,-0.199370095,-0.394012452
20200803_1535_blob_756_oil,0.476126245,-0.848533426,0.478427029,-0.354700814,-0.260309794,-0.452698712,-0.617034973,0.121357026,-0.651022376,-0.353868152,-0.442984109,-0.525215057,-0.604223021,-0.606434885,-0.619868719,-0.289326366
20200803_1535_blob_757_,0.455007284,-0.851097978,0.538451846,-0.451595549,0.139194328,-0.581441705,-0.485952412,0.378697616,-0.638051638,-0.140843977,-0.546198873,-0.256761402,-0.721531843,-0.567441119,-0.81936814,-0.000841799
20200803_1535_blob_758_,0.406323582,-0.82336936,0.517035639,-0.523676987,0.128060263,-0.636325861,-0.460248067,0.318797897,-0.602503348,-0.106749044,-0.611809098,-0.242411294,-0.776297823,-0.551335378,-0.814978886,0.029091901
20200803_1535_blob_759_,0.468095669,-0.824288551,0.543210372,-0.562633268,0.133616477,-0.67643814,-0.426311697,0.433045445,-0.586199465,-0.062251942,-0.648211232,-0.195882032,-0.806574743,-0.567498929,-0.871087967,0.01027679
20200803_1535_blob_760_,0.48072264,-0.776640073,0.556645877,-0.470306644,-0.059768078,-0.595972508,-0.506757247,0.244513174,-0.576089898,-0.157547191,-0.551972251,-0.351045077,-0.731787328,-0.70036348,-0.78062635,-0.129127386
20200803_1535_blob_761_,0.473902167,-0.673423172,0.612998124,-0.577680309,0.225367124,-0.592726246,-0.240225171,0.639063902,-0.441132634,0.230896092,-0.62612308,-0.011966569,-0.676920434,-0.460134241,-0.752144646,0.283875737
20200803_1535_blob_762_,0.417689033,-0.712931374,0.542908312,-0.596318214,-0.121915623,-0.675524386,-0.374291989,0.303065382,-0.458404979,0.002501755,-0.642345599,-0.265453193,-0.778327326,-0.519376859,-0.785310477,-0.106514528
20200803_1535_blob_763_,0.430435031,-0.538930983,0.367821297,0.42933576,-0.742441739,0.071681292,-0.676405872,0.129208872,-0.605956805,-0.482040684,0.247980792,-0.793027637,-0.112335376,-0.011571795,0.344741443,-0.556349622
20200803_1535_blob_764_,0.122668291,-0.370059418,0.189334664,-0.464695456,0.605076775,-0.522891279,0.094178868,0.499048446,-0.179319226,0.261484877,-0.415095859,0.381576575,-0.513564013,-0.352816653,-0.679860362,0.580420308
20200803_1535_blob_765_,0.032184622,-0.382550137,0.294642312,-0.572975497,0.152268746,-0.578500081,-0.03635125,0.232038515,-0.209085645,0.233151036,-0.557992009,0.106216416,-0.607998574,-0.407124408,-0.616248285,0.341655156
20200803_1535_blob_766_,0.14155083,-0.567267588,0.264006392,-0.526798901,-0.043033788,-0.582308613,-0.191170187,0.064100215,-0.291992902,0.002086092,-0.485822451,-0.119367828,-0.616567063,-0.488043002,-0.653633164,-0.115668669
20200803_1535_blob_767_,0.400918567,-0.786314526,0.506489381,-0.566661637,0.161438002,-0.671118864,-0.409634067,0.362813345,-0.562013211,-0.044292317,-0.650808631,-0.18512325,-0.804351798,-0.563943117,-0.869378896,0.036259291
20200803_1535_blob_768_,0.321944136,-0.10448254,0.458829438,-0.614334893,-0.181708779,-0.492981335,0.012206068,0.20985364,0.090734078,0.233154898,-0.598239649,-0.001162656,-0.469919681,-0.243475486,-0.531719875,-0.293685967
20200803_1535_blob_769_,0.310559004,-0.719970693,0.499153116,-0.29363297,-0.370536373,-0.369864717,-0.526840828,0.016780528,-0.531021941,-0.20272399,-0.364950603,-0.530645852,-0.496526339,-0.504774166,-0.481676798,-0.454676299
20200803_1535_blob_770_,0.512988041,-0.796056592,0.559838976,-0.58112442,0.165795777,-0.70054415,-0.391322074,0.527604307,-0.56368266,0.003323059,-0.665203465,-0.147848423,-0.82668954,-0.56809732,-0.875823928,0.171319055
20200803_1535_blob_771_oil,0.388833987,-0.780302176,0.468144529,-0.518839292,-0.112506479,-0.592686521,-0.469494559,0.208925933,-0.560309779,-0.154954429,-0.587753515,-0.338866939,-0.723937674,-0.588923038,-0.761068591,-0.157487213
20200803_1535_blob_772_,0.758373974,-0.627365601,0.662494648,-0.518121849,-0.070987635,-0.777511018,-0.301988114,0.753509959,-0.382800461,0.154078836,-0.571807259,-0.168104037,-0.852551085,-0.578912412,-0.802873527,0.001789743
20200803_1535_blob_773_,0.179782996,-0.686380901,0.31612843,-0.360600925,-0.198540562,-0.392703934,-0.430126613,-0.055454685,-0.483075492,-0.227534842,-0.378375702,-0.387304641,-0.491103658,-0.43659607,-0.518411649,-0.287146088
20200803_1535_blob_775_oil,0.37540403,-0.467585861,0.424918096,-0.528486218,0.101184998,-0.60126778,-0.080297136,0.485694388,-0.240310005,0.092632634,-0.522254944,0.110842376,-0.601104914,-0.583256595,-0.707289294,0.08602455
20200803_1535_blob_776_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_777_,0.124058302,-0.568407198,0.39219227,-0.360007422,-0.270712229,-0.393373963,-0.376368895,-0.062472198,-0.407544168,-0.114443004,-0.391099949,-0.367168558,-0.481397277,-0.397334195,-0.442727923,-0.273598869
20200803_1535_blob_778_,0.52870543,-0.836735601,0.678102915,-0.543347772,-0.016586538,-0.675824283,-0.466137885,0.475977796,-0.601396772,-0.009086455,-0.628617091,-0.284216389,-0.804721993,-0.584522895,-0.842001254,-0.039497218
20200803_1535_blob_779_,0.420722189,-0.866184935,0.463161848,-0.483126783,0.078590193,-0.581799959,-0.488821046,0.316492798,-0.641640592,-0.193956087,-0.56627594,-0.275081044,-0.722420384,-0.546684244,-0.795116754,0.006094552
20200803_1535_blob_780_,0.361001276,-0.730937313,0.393786207,-0.3894645,0.021230361,-0.169155118,-0.41644178,0.294972172,-0.585101071,-0.153275021,-0.459920107,-0.227811857,-0.284329885,-0.39244435,-0.450133496,0.171694869
20200803_1535_blob_781_,0.296819652,-0.633649033,0.440259675,-0.372021204,-0.283992469,-0.432349278,-0.479028336,-0.070044093,-0.441258286,-0.237254303,-0.441886188,-0.462781801,-0.542081822,-0.50076004,-0.606221124,-0.532482054
20200803_1535_blob_783_,0.265038583,-0.703280797,0.650714028,-0.260762592,-0.310256129,-0.367431572,-0.502405954,0.094974087,-0.537159825,-0.097044538,-0.327306816,-0.490001693,-0.472733848,-0.522741662,-0.591419654,-0.34293242
20200803_1535_blob_784_,0.348665486,-0.538324663,0.442033171,-0.421031843,0.218184166,-0.558372922,-0.036281177,0.56176598,-0.233760026,0.310683326,-0.32632262,0.100978873,-0.537897864,-0.439360319,-0.622660947,0.237195998
20200803_1535_blob_785_,-0.146503068,0.001471565,0.161129302,-0.489558326,0.204659062,-0.419174981,0.203468935,-0.046739465,0.16690955,0.483713592,-0.352839522,0.199616768,-0.36034536,-0.346148125,-0.480785639,0.102595044
20200803_1535_blob_786_,0.335443005,-0.784065171,0.450627274,-0.389975732,-0.225658517,-0.454022177,-0.503232063,0.13586159,-0.581411088,-0.229445138,-0.452455086,-0.420938635,-0.577509236,-0.50030764,-0.580404994,-0.316784761
20200803_1535_blob_787_,0.395871957,-0.685329941,0.53161972,-0.365471051,-0.320314362,-0.445354678,-0.444425643,0.211243826,-0.500517365,-0.131567235,-0.406076453,-0.397077191,-0.538246081,-0.51414585,-0.50852354,-0.262353791
20200803_1535_blob_788_,0.179512136,-0.525645705,0.297415267,-0.602499456,0.020183226,-0.644716415,-0.182330004,0.110600116,-0.263873393,0.013291208,-0.542955737,-0.09212441,-0.685957089,-0.317047213,-0.581966194,-0.019664729
20200803_1535_blob_789_oil,0.374573759,-0.844715532,0.435197525,-0.481580322,0.026976354,-0.564715061,-0.472568137,0.26057203,-0.622003826,-0.202408498,-0.548535858,-0.279229804,-0.69504882,-0.578899147,-0.778816575,-0.050686909
20200803_1535_blob_790_,0.531873581,-0.921647981,0.516725356,-0.369025631,-0.062637947,-0.492632328,-0.643035508,0.311094139,-0.743986739,-0.329030484,-0.536872249,-0.447076599,-0.711886832,-0.442946612,-0.716035365,-0.097968658
20200803_1535_blob_791_,0.431868641,-0.850586782,0.566024114,-0.516610016,0.023652433,-0.626600779,-0.478224565,0.349586567,-0.620323329,-0.10182911,-0.598138256,-0.288350407,-0.761220968,-0.558483105,-0.810934457,-0.112695066
20200803_1535_blob_792_,0.485032735,-0.7632824,0.561636922,-0.710537913,0.132075545,-0.69698392,-0.361762875,0.450254776,-0.505806508,0.00681644,-0.780354857,-0.134105985,-0.808151933,-0.555365546,-0.900770692,0.038381476
20200803_1535_blob_793_,0.38670658,-0.845747221,0.481360226,-0.486883333,0.144400047,-0.591727371,-0.452183468,0.339010576,-0.624424561,-0.140177407,-0.564691504,-0.221605016,-0.723359253,-0.547849107,-0.81944416,0.020020944
20200803_1535_blob_794_,0.320296939,-0.815914524,0.412576081,-0.414296486,-0.115810049,-0.48384689,-0.514023655,0.109932718,-0.609856889,-0.266758541,-0.481378667,-0.387221855,-0.617197414,-0.548642845,-0.674852559,-0.25318483
20200803_1535_blob_795_,0.518580427,-0.702513967,0.54715174,-0.686789998,-0.034152096,-0.738256738,-0.386370238,0.339374509,-0.446722782,-0.078308473,-0.763951551,-0.218064352,-0.85604094,-0.580518957,-0.817179297,-0.13898519
20200803_1535_blob_796_,0.416961262,-0.79064493,0.437956326,-0.563931048,0.226334741,-0.661649078,-0.393260032,0.39602527,-0.566618301,-0.080012732,-0.646167275,-0.138230733,-0.794412951,-0.551014893,-0.868082644,0.140869305
20200803_1535_blob_797_,0.183378489,-0.614582462,0.393861758,-0.550347177,-0.089033298,-0.427297196,-0.267333464,0.010429451,-0.337911651,-0.017128922,-0.508227763,-0.207764831,-0.471838259,-0.400694125,-0.512706378,-0.181419478
20200803_1535_blob_798_,0.364774964,-0.737646615,0.47435758,-0.54648676,0.193860654,-0.557248164,-0.498421323,0.163555495,-0.582148272,-0.196801938,-0.713311791,-0.249334796,-0.744557647,-0.506791179,-0.826356762,-0.001890097
20200803_1535_blob_799_,0.656041732,-0.775679727,0.364636389,-0.529874724,-0.005180924,-0.621014564,-0.477389144,0.409231295,-0.553650415,-0.254691464,-0.631958699,-0.278573331,-0.771456339,-0.603884507,-0.796904776,-0.005298072
20200803_1535_blob_800_,0.423103692,-0.781165118,0.511863841,-0.5535181,0.18140338,-0.667893412,-0.418512656,0.367207017,-0.562858113,-0.052191206,-0.643860709,-0.187405164,-0.804762965,-0.582844119,-0.869270156,0.023704215
20200803_1535_blob_801_,0.452778284,-0.875798277,0.44282439,-0.474948497,-0.003777103,-0.566042321,-0.519179194,0.287840598,-0.650260199,-0.2472202,-0.558197357,-0.327688998,-0.711257935,-0.606755035,-0.788716076,-0.127763345
20200803_1535_blob_802_,0.455208347,-0.801826188,0.527404591,-0.521319652,0.194616217,-0.644487656,-0.426818404,0.423026215,-0.584458699,-0.061110221,-0.614565041,-0.184957229,-0.780306113,-0.545603046,-0.812409536,0.06358042
20200803_1535_blob_803_,0.404192193,-0.765814589,0.51464157,-0.467650733,-0.211395501,-0.56319844,-0.454507097,0.243810899,-0.526964958,-0.11858913,-0.505554395,-0.381205946,-0.668526401,-0.530303796,-0.703980654,-0.241870907
20200803_1535_blob_804_,-0.766356108,0.724258205,-0.580177678,0.159347277,0.195195075,0.179624993,0.499426331,-0.70238727,0.601039298,0.17224006,0.290981133,0.363736229,0.30649496,0.357863132,0.508230851,0.024651613
20200803_1535_blob_805_,0.337397213,-0.806501542,0.496825797,-0.359464047,-0.21810982,-0.440733016,-0.511442718,0.145647067,-0.599801494,-0.20629627,-0.411672463,-0.428316485,-0.558482812,-0.5170302,-0.593470845,-0.279437248
20200803_1535_blob_806_oil,0.544489467,-0.849691099,0.586420497,-0.461926168,0.023959043,-0.549355057,-0.490468769,0.539179699,-0.663841416,-0.122664552,-0.542245189,-0.274010654,-0.67052777,-0.51904239,-0.789311638,0.05876673
