"","Compound.Name","F1","F2","F3","F4","F5","F6","F7","F8","best_corr","cluster","BlobID","Library.Name","Library.Match.Factor","Library.Reverse.Match.Factor","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Benzothiazole","Thiol","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","Identifiable","tic"
"68","20200803_0949_blob_900_",-0.0243495083621213,-0.10626401207258,0.451278362271136,-0.211339479091783,0.153998550419817,-0.141783327477272,-0.0949095366848565,-0.276061782610126,"F3",3,900,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1258.437509,NA,"Benzoic Acid, TMS derivative",896,930,1249,"C10H14O2Si",194,NA,NA,NA,NA,TRUE,1
"69","20200803_0949_blob_901_",-0.352067441108493,0.354536218294472,0.253533027429234,-0.112898986324801,0.675004726820768,-0.0848271313430233,0.0342769386489099,-0.208083448347046,"F5",NA,901,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1916.901408,NA,"Pentadecanoic acid, TMS derivative",706,760,1950,"C18H38O2Si",314,NA,NA,NA,NA,NA,1
"70","20200803_0949_blob_905_",0.566450588890777,-0.748989033056938,0.371606089318487,-0.125972638806039,-0.49942539551685,-0.403545787790158,-0.141788158838179,-0.311741699213538,"F1",NA,905,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1973.239437,NA,"10,13-Dioxatricyclo[7.3.1.0(4,9)]tridecan-5-ol-2-carboxylic acid, 4-methyl-11-(1-propenyl)-, methyl ester",675,738,NA,"C17H26O5",310,NA,NA,NA,NA,NA,1
"71","20200803_0949_blob_911_",-0.412061256342095,0.321218866873543,0.48893360193399,0.128071665701148,0.757855870985419,-0.191371283296295,0.105974206685238,-0.617670308885197,"F5",NA,911,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1963.380282,NA,"Cyclohexylamine, N-(2-chlorocyclopentylidene)-, N-oxide",637,700,NA,"C11H18ClNO",215,NA,NA,NA,NA,NA,1
"72","20200803_0949_blob_920_",-0.739755689543391,0.716221324613689,0.0331275065922291,0.316056306464575,0.554379153546957,0.429271169640529,-0.138266843471237,-0.0910748710454096,"F2",NA,920,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1888.732394,NA,"Eicosanoic acid, 2,3-bis(acetyloxy)propyl ester",657,770,NA,"C27H50O6",470,NA,NA,NA,NA,NA,1
"73","20200803_0949_blob_932_",-0.151371375167115,0.071026599941374,0.61190318937577,0.0251999970444196,0.420914914150909,-0.183086518282626,-0.0730589324955615,-0.415137845580452,"F3",NA,932,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1284.974347,NA,"Hexanoic acid, TBDMS derivative",719,728,1291,"C12H26O2Si",230,NA,NA,NA,NA,NA,1
"74","20200803_0949_blob_947_",0.469371841000894,-0.526058188362081,0.360463910515048,0.0902406214142695,-0.387717200427432,-0.243289927576587,0.113346596756493,-0.186389408932279,"F1",NA,947,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1730.379747,NA,"Formic acid, 2-bromomethyl-4,4-dimethyl-3-(3-oxobut-1-enyl)cyclohex-2-enyl ester",658,684,NA,"C14H19BrO3",314,NA,NA,NA,NA,NA,1
"75","20200803_0949_blob_952_",-0.212006090839119,0.182873285154032,0.356467068527938,-0.00111829478330074,0.380604544329049,-0.0763937150852679,-0.0947935916676506,-0.159204204203447,"F5",NA,952,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1966.197183,NA,"1-Methoxy-3-(trimethylsilyloxymethyl)nonane",614,669,NA,"C14H32O2Si",260,NA,NA,NA,NA,NA,1
"76","20200803_0949_blob_958_",-0.415513624137596,0.506473655084066,0.507569401677844,0.283691836405694,0.676846659998164,0.0291735710096031,0.273862275968044,-0.132999336517254,"F5",NA,958,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1922.535211,NA,"Acetic acid, 17-(1-acetoxy-ethyl)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl (ester)",619,620,NA,"C25H34O5",414,NA,NA,NA,NA,NA,1
"77","20200803_0949_blob_961_oil",0.400904325427723,-0.541115024154942,0.308062870161681,-0.199063179743614,-0.425111195781291,-0.318329305790588,-0.106271055396834,-0.085781001444831,"F1",NA,961,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,2726.213592,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",719,732,NA,"C19H34O2",294,NA,NA,NA,NA,NA,1
"78","20200803_0949_blob_981_",0.449558807621358,-0.488228916378929,-0.166297396693514,-0.191265816566898,-0.489238915157037,-0.20935341125129,-0.108120346965807,0.10528418579948,"F1",1,981,"caice_ssa_final_0805_0949",999,999,NA,NA,NA,1253.301347,NA,"Benzoic Acid, TMS derivative",889,924,1249,"C10H14O2Si",194,NA,NA,NA,NA,TRUE,1
"79","20200803_1535_blob_1000_",-0.300964951176933,0.403201154779452,-0.448703611313969,0.462694076984014,-0.328614136230858,0.924319895726924,-0.286707148594922,0.506124605507653,"F6",NA,1000,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1875,NA,"Melezitose",623,666,NA,"C18H32O16",504,NA,NA,NA,NA,NA,1
"80","20200803_1535_blob_1001_",-0.518786114976636,0.592985799676504,0.309265853003319,0.486155494118969,0.608665412484098,0.0787101853423001,0.302616949457233,-0.223905168202849,"F5",NA,1001,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1970.833333,NA,"<e4><U+0096>-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",669,681,NA,"C17H37BO6Si2",404,NA,NA,NA,NA,NA,1
"81","20200803_1535_blob_1003_",-0.533482935570649,0.690388061963444,-0.506402802541355,0.474866361667165,-0.0567345906516399,0.96971120063999,-0.24535745101228,0.537897027120595,"F6",NA,1003,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1931.944444,NA,"1,3-Dioxane, 5-(hexadecyloxy)-2-pentadecyl-, trans-",649,715,NA,"C35H70O3",538,NA,NA,NA,NA,NA,1
"82","20200803_1535_blob_1004_",-0.684071382939957,0.730154246416259,-0.362210836971005,0.525344259930558,0.149981340147667,0.811959054589705,-0.221562893377143,0.247273016397751,"F6",NA,1004,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1929.166667,NA,"Phorbol",738,739,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"83","20200803_1535_blob_1005_",-0.845184473683677,0.902032815828966,0.0773074655343977,0.451231957326782,0.802671815629619,0.386142524938789,0.0946859742427546,-0.129430759732654,"F2",NA,1005,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2644.660194,NA,"Benz[a]anthracene, 7-methyl-",801,868,2669,"C19H14",242,NA,NA,NA,NA,TRUE,1
"84","20200803_1535_blob_1007_",-0.576595623456858,0.599835562794453,0.186357989419694,0.516378815260212,0.316604944660093,0.476497966960514,-0.177706720439769,0.00702424451367123,"F2",NA,1007,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2070.229008,NA,"Benzophenone, 2'-hydroxy-5'-methoxy-",664,784,NA,"C14H12O3",228,NA,NA,NA,NA,NA,1
"85","20200803_1535_blob_1011_",-0.386535702811312,0.436180481318181,0.0249187290779218,0.243424183235101,0.391809776491383,-0.0742386904277272,0.331524408641622,-0.0774038197489669,"F2",NA,1011,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1918.055556,NA,"2-Methyl-cis-7,8-epoxynonadecane",684,695,NA,"C20H40O",296,NA,NA,NA,NA,NA,1
"86","20200803_1535_blob_1012_",-0.557479873435624,0.708248464896689,-0.399927078811548,0.396453300877688,0.134905874177824,0.815030278875676,-0.12913434988421,0.480003824719664,"F6",NA,1012,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2851.546392,NA,"Eicosane, 7-hexyl-",820,834,NA,"C26H54",366,NA,NA,NA,NA,TRUE,1
"87","20200803_1535_blob_1014_",-0.591083171936213,0.593966407980255,0.259663504991863,0.161692625394277,0.764435738499844,0.0560167051699276,0.105975478690047,-0.242529925523629,"F5",NA,1014,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2160.305344,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",686,722,NA,"C20H24N2O",308,NA,NA,NA,NA,NA,1
"88","20200803_1535_blob_1016_",-0.479441688586144,0.591240894323435,-0.194178530115937,0.520639987711541,-0.0656766141971393,0.769144637342135,-0.169902236807855,0.358668326154185,"F6",NA,1016,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1944.444444,NA,"Benzothiazole, 2-butyl-",696,793,NA,"C11H13NS",191,TRUE,NA,NA,NA,NA,1
"89","20200803_1535_blob_1017_",-0.784751769247474,0.832811509028912,0.226024112993429,0.428387838623964,0.852725719041764,0.213260652878737,0.172406638647237,-0.231697141926241,"F5",NA,1017,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1919.444444,NA,"Dibenzothiophene, 4-methyl-",744,774,1927,"C13H10S",198,NA,NA,NA,NA,NA,1
"90","20200803_1535_blob_1019_oil",-0.712846144346055,0.832449920259918,-0.208660387575225,0.301769323327075,0.436519940211471,0.502243852462286,-0.00721937819362497,0.323685935002574,"F2",NA,1019,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2743.68932,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,810,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"91","20200803_1535_blob_1022_",-0.865012448829477,0.754451313691278,0.181855666376064,0.477880981886167,0.722650532796074,0.263302095170444,-0.169495430002226,-0.390952565676017,"F2",NA,1022,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1665.822785,NA,"4-tert-Octylphenol, TMS derivative",823,934,1631,"C17H30OSi",278,NA,NA,NA,NA,TRUE,1
"92","20200803_1535_blob_1023_",-0.912637995881697,0.938139785088994,-0.0377131337504935,0.585976265110233,0.674816891255798,0.491208670291652,0.0237212736539507,-0.103177468166079,"F2",NA,1023,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2316.666667,NA,"Naphtho[3,4:2,3]bornene",607,645,NA,"C18H20",236,NA,NA,NA,NA,NA,1
"93","20200803_1535_blob_1025_",-0.802739012195095,0.914294457317079,-0.303838019275273,0.632268101897134,0.350678629354637,0.862023803146366,-0.111604856768837,0.254933982324487,"F2",NA,1025,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2093.129771,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",679,741,NA,"C19H24O2",284,NA,NA,NA,NA,NA,1
"94","20200803_1535_blob_1026_",-0.21805949807275,0.189073594980384,0.639989586841571,0.124074778702004,0.467817269862243,-0.157564216154593,0.0131645287865989,-0.364250501876567,"F3",NA,1026,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1819.444444,NA,"Indole-2-one, 2,3-dihydro-5-hydroxy-1,3-dimethyl-",720,752,NA,"C10H11NO2",177,NA,NA,NA,NA,NA,1
"95","20200803_1535_blob_1028_",-0.748002015225774,0.863043845362866,-0.412213164498144,0.448357937685716,0.241271122985165,0.888082545927097,-0.221583974399104,0.386546899054409,"F6",NA,1028,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1902.777778,NA,"Oxiranedodecanoic acid, 3-octyl-, cis-",675,688,NA,"C22H42O3",354,NA,NA,NA,NA,NA,1
"96","20200803_1535_blob_1029_",-0.593955765432252,0.596399739410711,0.191111217665311,0.532030640469895,0.620184207048078,0.2905046463248,0.0557350556430669,-0.364742959192033,"F5",NA,1029,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2138.931298,NA,"<e4><U+0096>-N-Normethadol",696,698,NA,"C20H27NO",297,NA,NA,NA,NA,NA,1
"97","20200803_1535_blob_1030_",-0.608396277565802,0.745666671531923,-0.418357125518503,0.59207021782547,0.0329062474594946,0.967859310457499,-0.215401876912975,0.432548781321044,"F6",NA,1030,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2114.503817,NA,"2-Methyl-Z-4-tetradecene",741,790,NA,"C15H30",210,NA,NA,NA,NA,NA,1
"98","20200803_1535_blob_1031_",-0.738650849759406,0.872717535609379,-0.0908302218983726,0.357647069314898,0.523474230829987,0.50857487282729,0.0547286515943559,0.279207004776363,"F2",NA,1031,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1805.555556,NA,"1-(3-Hydroxypropyl)-5,5,8a-trimethyldecahydronaphthalen-2-ol",628,656,NA,"C16H30O2",254,NA,NA,NA,NA,NA,1
"99","20200803_1535_blob_1033_",-0.588016230743558,0.66914207631684,0.267403277679645,0.568673515922468,0.557814093971386,0.378867964442862,0.130424904457612,-0.166945350319018,"F2",NA,1033,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1965.277778,NA,"10,12,14-Nonacosatriynoic acid",685,687,NA,"C29H46O2",426,NA,NA,NA,NA,NA,1
"100","20200803_1535_blob_1037_",-0.827880106215913,0.860084714793452,0.0266951208070428,0.576310255662121,0.645802550270237,0.408574570182,0.11307871013006,-0.0850882596420888,"F2",NA,1037,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2187.78626,NA,"Dicyclohexylsulphide",676,826,NA,"C12H22S",198,NA,NA,NA,NA,NA,1
"101","20200803_1535_blob_1039_",-0.770142186462788,0.723918830205727,0.107624536274785,0.581131275610423,0.626356264303989,0.299561352815814,0.0400158360975572,-0.323088708628781,"F2",NA,1039,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2298.333333,NA,"2(1H)-Quinolinone, 4-phenyl-",636,697,NA,"C15H11NO",221,NA,NA,NA,NA,NA,1
"102","20200803_1535_blob_1040_",-0.758220338962086,0.825787431789161,-0.145900553901383,0.763785568910522,0.256860076844092,0.769636034436608,-0.0937650882534133,0.134580435311676,"F2",NA,1040,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2073.282443,NA,"<e4><U+0096>-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",647,711,NA,"C17H34B2O6Si",384,NA,NA,NA,NA,NA,1
"103","20200803_1535_blob_1041_",-0.513521773364972,0.610123279667202,-0.479128412370559,0.593643730306394,-0.191204454299034,0.941043474784797,-0.276391156619779,0.454282687412736,"F6",NA,1041,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2120.610687,NA,"17-Pentatriacontene",750,751,NA,"C35H70",490,NA,NA,NA,NA,NA,1
"104","20200803_1535_blob_1042_",-0.883934138781198,0.936110968993219,0.0461386947018715,0.500279432734877,0.788753641662771,0.454896070000347,0.0684306617366878,-0.0913194060388121,"F2",NA,1042,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2094.656489,NA,"Benzene, 1,1'-ethylidenebis[4-ethyl-",713,736,NA,"C18H22",238,NA,NA,NA,NA,NA,1
"105","20200803_1535_blob_1043_",-0.851696280575554,0.942954153806159,-0.118953880724728,0.437774397867685,0.577164331249711,0.588501261555095,-0.0227084003031254,0.180811930044914,"F2",NA,1043,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2310,NA,"4,4,6a,6b,8a,11,12,14b-Octamethyl-docosahydropicene-3,13-diol",633,670,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"106","20200803_1535_blob_1044_",-0.629568624455751,0.797591966698459,-0.421670642921427,0.463358602067775,0.0962200675796932,0.896977024571008,-0.168228404240792,0.547628236774532,"F6",NA,1044,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2131.29771,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",686,732,NA,"C20H24N2O",308,NA,NA,NA,NA,NA,1
"107","20200803_1535_blob_1045_",-0.83790702656819,0.854779313131237,0.163273521008064,0.55390567569845,0.792864110187487,0.342098533344642,0.103032444142273,-0.250739751569389,"F2",NA,1045,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2211.666667,NA,"(2,3-Diphenyl-aziridin-1-yl)-(1-methyl-7-oxa-bicyclo[4.1.0]hept-2-ylidene)-amine",652,753,NA,"C21H22N2O",318,NA,NA,NA,NA,NA,1
"108","20200803_1535_blob_1046_",0.144013577916811,0.0285795118927113,0.028844013153964,-0.0701676319463762,0.160341572985877,-0.0776311740447531,0.712729726325635,0.255863441684065,"F7",7,1046,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1489.265537,NA,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",870,873,1471,"C14H20O2",220,NA,NA,NA,NA,TRUE,1
"109","20200803_1535_blob_1047_",-0.778047692245132,0.867541931838721,-0.336834506184876,0.60665181058878,0.200833010487872,0.804261179469788,-0.129631973240399,0.342365448872068,"F2",NA,1047,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2376.666667,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",627,660,NA,"C20H24N2O",308,NA,NA,NA,NA,NA,1
"110","20200803_1535_blob_1048_",-0.805118484710519,0.876814052352669,0.105508869548621,0.337670959722612,0.701865968580249,0.40494976115319,0.0119656420637211,0.0343251122619886,"F2",2,1048,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1537.853107,NA,"Benzenemethanol, 4-(1,1-dimethylethyl)-<e4><U+0096>-methyl-",729,732,NA,"C12H18O",178,NA,NA,NA,NA,NA,1
"111","20200803_1535_blob_1051_",-0.857256867640059,0.942619309922565,-0.195985208621074,0.635846681595111,0.431246045799124,0.719214198692007,-0.0530362510674824,0.163934884086193,"F2",NA,1051,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1919.444444,NA,"Dodecanoic acid, 3-hydroxy-",672,695,NA,"C12H24O3",216,NA,NA,NA,NA,NA,1
"112","20200803_1535_blob_1052_",-0.560081475002064,0.700817586537267,-0.400745307719812,0.492260225820205,-0.00150609916755763,0.903761336189166,-0.170848555810404,0.512054551086961,"F6",6,1052,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1606.329114,NA,"Fumaric acid, butyl isobutyl ester",813,842,NA,"C12H20O4",228,NA,NA,NA,NA,TRUE,1
"113","20200803_1535_blob_1053_",-0.840730081030263,0.884007861630349,0.133688242358069,0.519892188763306,0.802407161486299,0.367311429094643,0.119158745442622,-0.165435079434516,"F2",NA,1053,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2109.923664,NA,"Benzene, 1,1'-ethylidenebis[4-ethyl-",695,722,NA,"C18H22",238,NA,NA,NA,NA,NA,1
"114","20200803_1535_blob_1054_",-0.831163454843031,0.917228669241529,-0.296210460209917,0.664619525611553,0.298031961552803,0.845889663721091,-0.115492015151356,0.250244057071818,"F2",NA,1054,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2958.762887,NA,"17.alfa.,21??-28,30-Bisnorhopane",775,786,NA,"C28H48",384,NA,NA,NA,NA,NA,1
"115","20200803_1535_blob_1055_oil",-0.693901376830472,0.711306005071086,-0.032589899351492,0.473607457910419,0.479742986135009,0.263119875051852,0.142159772064339,0.0122063978352703,"F2",NA,1055,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2757.281553,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",771,816,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"116","20200803_1535_blob_1056_",-0.474845106071865,0.696083240500544,-0.340133246403094,0.327816132024689,0.104948822537436,0.688136527110498,0.0327071401984491,0.548191654422618,"F2",NA,1056,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1768.35443,NA,"6-Ethoxy-1,2,3,4-tetrahydro-2,2,4-trimethylquinoline",709,747,NA,"C14H21NO",219,NA,NA,NA,NA,NA,1
"117","20200803_1535_blob_1057_",-0.687895419144027,0.818323302651663,-0.132271090036187,0.245865263863554,0.493960363958992,0.437519927470589,0.0360366154833849,0.294724185432195,"F2",NA,1057,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1820.833333,NA,"3-[3-Bromophenyl]-7-chloro-3,4-dihydro-10-hydroxy-1,9(2H,10H)-acridinedione",605,695,NA,"C19H13BrClNO3",417,NA,NA,NA,NA,NA,1
"118","20200803_1535_blob_1058_",-0.428607274711675,0.73080672605747,-0.294020933489576,-0.013207788118928,0.565399352844339,0.355204433496444,0.426344764466768,0.480238026586448,"F2",2,1058,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1531.073446,NA,"Butylated Hydroxytoluene",859,871,1513,"C15H24O",220,NA,NA,NA,NA,TRUE,1
"119","20200803_1535_blob_1059_",-0.387918342046786,0.542595672718228,0.353988208850906,0.0881330314383759,0.898146598979973,-0.109179108372307,0.524581189080089,-0.18200197786105,"F5",NA,1059,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1944.444444,NA,"4a-Methyl-1-methylene-1,2,3,4,4a,9,10,10a-octahydrophenanthrene",746,822,NA,"C16H20",212,NA,NA,NA,NA,NA,1
"120","20200803_1535_blob_106_fb",-0.366617185407913,0.405066183153574,0.159219959448925,-0.137950996084223,0.659240974016212,0.00371702198590407,0.0365793793552155,-0.0589808046724852,"F5",5,106,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2077.862595,NA,"Palmitic Acid, TMS derivative",895,900,2050,"C19H40O2Si",328,NA,NA,NA,NA,TRUE,1
"121","20200803_1535_blob_1063_",-0.70909649510236,0.848169086318244,-0.0756069603652303,0.148351234267424,0.832016534631998,0.299836592963689,0.219115301219652,0.0909560933104751,"F2",NA,1063,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1634.177215,NA,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl-",889,893,NA,"C14H18O",202,NA,NA,NA,NA,TRUE,1
"122","20200803_1535_blob_1064_",-0.701681111110481,0.77451418267192,-0.0356473377161629,0.276371753781244,0.64180406161122,0.288655610339065,0.0530202087160657,0.00386788175750354,"F2",NA,1064,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1830.555556,NA,"Heptadecane, 2,6-dimethyl-",808,859,NA,"C19H40",268,NA,NA,NA,NA,TRUE,1
"123","20200803_1535_blob_1065_oil",-0.77210471073928,0.890942628815834,-0.319001229543044,0.442453089212782,0.385003725193232,0.831570377731336,-0.155068807627202,0.310420324314278,"F2",NA,1065,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2810.309278,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",736,838,NA,"C33H56",452,NA,NA,NA,NA,NA,1
"124","20200803_1535_blob_1067_",-0.515848889238474,0.664670075313309,-0.202176354848685,0.146690388253025,0.480116420674223,0.347342356179758,0.109112779795924,0.225444137645403,"F2",NA,1067,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1994.444444,NA,"1-Naphthol, 2,5,8-trimethyl-",668,778,NA,"C13H14O",186,NA,NA,NA,NA,NA,1
"125","20200803_1535_blob_1069_",-0.828061641250275,0.870602074550698,0.0268809655984434,0.700472505909759,0.42272732550081,0.70952844019443,-0.159563419666443,0.0327979800002179,"F2",NA,1069,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1840.277778,NA,"tert-Hexadecanethiol",662,675,NA,"C16H34S",258,NA,TRUE,NA,NA,NA,1
"126","20200803_1535_blob_1070_oil",-0.639812380578833,0.767950406065335,-0.475062467747408,0.472834290538968,0.0250974339218087,0.928450479462156,-0.228594890714796,0.53418805853872,"F6",NA,1070,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2766.990291,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",747,790,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"127","20200803_1535_blob_1072_oil",-0.691171255723713,0.813157324073222,-0.461354351551089,0.459543543941297,0.108743547385549,0.8651175154285,-0.20321920655184,0.484220943115126,"F6",NA,1072,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2778.640777,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",747,794,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"128","20200803_1535_blob_1073_",-0.775854399269348,0.903447222740972,-0.328294685408685,0.499485662500089,0.316630331052928,0.859693706958883,-0.153565725705419,0.370210778508692,"F2",NA,1073,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2135.877863,NA,"Dasycarpidan-1-methanol, acetate (ester)",685,705,NA,"C20H26N2O2",326,NA,NA,NA,NA,NA,1
"129","20200803_1535_blob_1075_",-0.90735927065875,0.972120360316057,-0.104709353792176,0.544288138155684,0.653083090729792,0.586427970512029,0.0133423074556472,0.0335386697886995,"F2",NA,1075,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2120.610687,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",686,725,NA,"C20H24N2O",308,NA,NA,NA,NA,NA,1
"130","20200803_1535_blob_1077_",-0.823805584295119,0.848099322542965,-0.0581640462663354,0.664530124845745,0.512612766326102,0.506300199452673,0.0302046020972655,-0.0841330546536367,"F2",NA,1077,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1887.5,NA,"Dasycarpidol",594,600,NA,"C17H22N2O",270,NA,NA,NA,NA,NA,1
