,Compound.Name,F1,F2,F3,F4,F5,F6,F7,F8,,best_corr,cluster,BlobID,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic
288,20200803_1535_blob_662_oil,-0.723881782,0.810790977,0.203833833,0.588352557,0.135136679,0.104794306,0.627928374,-0.030681354,0.810790977,F2,2,662,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2544.144144,NA,"Octadecanal, 2-bromo-",761,772,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1
289,20200803_1535_blob_663_,-0.249434607,0.140943554,0.754870443,0.170616589,-0.049766383,-0.115787414,0.135480661,-0.463795205,0.754870443,F3,NA,663,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1965.277778,NA,"2,4,6-Cycloheptatrien-1-one, 3,5-bis-trimethylsilyl-",668,697,NA,C13H22OSi2,250,NA,NA,NA,NA,NA,1
290,20200803_1535_blob_664_,-0.557391166,0.636103574,-0.093040813,0.620013617,0.028633305,0.132240581,0.366651829,0.119264976,0.636103574,F2,NA,664,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1869.444444,NA,"6H-Benzo[b]naphtho[2,3-h]carbazole",609,707,NA,C24H15N,317,NA,NA,NA,NA,NA,1
291,20200803_1535_blob_665_oil,-0.76324759,0.902625534,-0.148900768,0.296225342,0.75938175,-0.160779635,0.960594176,0.347057154,0.960594176,F7,7,665,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2518.918919,NA,"Octadecanal, 2-bromo-",724,756,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1
292,20200803_1535_blob_666_oil,-0.83424939,0.921979843,0.027023287,0.474278326,0.43808402,-0.03627042,0.792664725,0.140413608,0.921979843,F2,2,666,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2280,NA,"Hexadecanoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, cis-",668,678,NA,C26H42O4,418,NA,NA,NA,NA,NA,1
293,20200803_1535_blob_667_oil,-0.86543366,0.906149272,0.020763375,0.534390902,0.600083317,-0.110221138,0.816431905,0.070246011,0.906149272,F2,NA,667,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2285,NA,17-Pentatriacontene,812,812,NA,C35H70,490,NA,NA,NA,NA,TRUE,1
294,20200803_1535_blob_668_,-0.45937112,0.420086755,0.371161411,0.930746193,-0.423658327,0.373962142,-0.114304722,-0.355037546,0.930746193,F4,4,668,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1528.813559,NA,"1H-Pyrazole, 3,5-bis(1,1-dimethylethyl)-4-methyl-",662,684,NA,C12H22N2,194,NA,NA,NA,NA,NA,1
295,20200803_1535_blob_669_oil,-0.862575956,0.936473259,0.000994972,0.516841617,0.500953324,-0.059751044,0.815827896,0.085463335,0.936473259,F2,2,669,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2529.72973,NA,"Tetrapentacontane, 1,54-dibromo-",769,777,NA,C54H108Br2,914,NA,NA,NA,NA,NA,1
296,20200803_1535_blob_670_,-0.685554639,0.864034839,-0.223739978,0.237024706,0.794699471,-0.139426108,0.958093307,0.41363252,0.958093307,F7,NA,670,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1726.582278,NA,2-Pentadecanone,688,788,1698,C15H30O,226,NA,NA,NA,NA,NA,1
297,20200803_1535_blob_671_,-0.762308181,0.845615363,0.229475028,0.668514133,0.213313344,0.147833139,0.585148934,0.013869297,0.845615363,F2,NA,671,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2080.916031,NA,"Phenanthrene, 2,3-dimethyl-",884,913,2058,C16H14,206,NA,NA,NA,NA,TRUE,1
298,20200803_1535_blob_672_oil,-0.643111681,0.717302208,0.064487514,0.215598531,0.688822081,-0.246203939,0.880104669,0.148845712,0.880104669,F7,7,672,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2538.738739,NA,17-Pentatriacontene,769,771,NA,C35H70,490,NA,NA,NA,NA,NA,1
299,20200803_1535_blob_673_,-0.046799526,0.159021096,0.029420876,0.596092991,-0.602486532,0.5988105,-0.37417324,-0.076481589,0.5988105,F6,NA,673,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1991.666667,NA,"N,N'-Dicyclohexyl-phthalamide",625,643,NA,C20H28N2O2,328,NA,NA,NA,NA,NA,1
300,20200803_1535_blob_675_oil,-0.641075515,0.756840249,-0.074731919,0.082174517,0.861963807,-0.261589841,0.955441431,0.306913096,0.955441431,F7,7,675,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2245,NA,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",678,686,NA,C27H42O4,430,NA,NA,NA,NA,NA,1
301,20200803_1535_blob_676_,-0.856341541,0.880348963,0.213253968,0.563681447,0.548375893,-0.054477744,0.797843159,-0.057236108,0.880348963,F2,NA,676,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2164.885496,NA,"Thiourea, 1-(2-chlorophenyl)-3-(pyridin-3-yl)-",661,684,NA,C12H10ClN3S,263,NA,NA,NA,NA,NA,1
302,20200803_1535_blob_677_,-0.795005066,0.77785406,0.358572791,0.95145878,-0.027064124,0.176678644,0.346644335,-0.314620521,0.95145878,F4,4,677,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1701.265823,NA,3-Ethylbenzothiazolin-2-thione,751,836,NA,C9H9NS2,195,TRUE,NA,NA,NA,NA,1
303,20200803_1535_blob_678_oil,-0.703424983,0.812074237,-0.091575639,0.217738869,0.789022995,-0.208921028,0.91777013,0.233695357,0.91777013,F7,NA,678,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2253.333333,NA,Pentyl dotriacontyl ether,815,844,NA,C37H76O,536,NA,NA,NA,NA,TRUE,1
304,20200803_1535_blob_679_,-0.708628994,0.814642232,0.069805943,0.434897134,0.374907177,-0.073931165,0.721342351,0.167662219,0.814642232,F2,NA,679,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1919.444444,NA,"Quinazoline, 4-ethyl-, 1-oxide",632,784,NA,C10H10N2O,174,NA,NA,NA,NA,NA,1
305,20200803_1535_blob_680_oil,-0.841908804,0.895459106,0.107611593,0.670863838,0.213977966,0.016883291,0.648122177,-0.024819935,0.895459106,F2,NA,680,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2246.666667,NA,"1-Dodecanol, 2-octyl-",808,828,NA,C20H42O,298,NA,NA,NA,NA,TRUE,1
306,20200803_1535_blob_681_,-0.90018948,0.966393939,0.16123296,0.752989376,0.320308439,0.025151732,0.698158238,-0.00260961,0.966393939,F2,NA,681,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2318.333333,NA,11H-Benzo[b]fluorene,830,880,NA,C17H12,216,NA,NA,NA,NA,TRUE,1
307,20200803_1535_blob_682_,-0.883508705,0.948225933,0.157512907,0.589137699,0.529486069,-0.085555787,0.849246757,0.039315057,0.948225933,F2,NA,682,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1952.777778,NA,"Cyclohexanol, 5-methyl-2-(1-methyl-1-phenylethyl)-",699,751,NA,C16H24O,232,NA,NA,NA,NA,NA,1
308,20200803_1535_blob_683_,-0.751067866,0.673549114,0.446793247,0.725272797,-0.046059762,0.000650216,0.341842618,-0.385822592,0.725272797,F4,NA,683,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2039.694656,NA,2-(<e4><U+0096>-Chlorophenylmethyl)pyridine,769,829,NA,C12H10ClN,203,NA,NA,NA,NA,NA,1
309,20200803_1535_blob_684_oil,-0.686633301,0.826135948,-0.026233771,0.291791439,0.533983281,-0.060780282,0.835241733,0.250298439,0.835241733,F7,NA,684,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2263.333333,NA,"Eicosane, 9-cyclohexyl-",810,817,NA,C26H52,364,NA,NA,NA,NA,TRUE,1
310,20200803_1535_blob_686_,-0.832659557,0.883145423,-0.042291537,0.389272645,0.597596915,-0.236210997,0.881420566,0.125625623,0.883145423,F2,NA,686,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1822.222222,NA,2-Octyl benzoate,700,806,NA,C15H22O2,234,NA,NA,NA,NA,NA,1
311,20200803_1535_blob_687_,0.963033295,-0.800488137,-0.320114262,-0.660276986,-0.202485298,0.292877234,-0.607956799,0.349476858,0.963033295,F1,1,687,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1470.056497,NA,"Quinoline, 2,4-dimethyl-",915,915,1454,C11H11N,157,NA,NA,NA,NA,TRUE,1
312,20200803_1535_blob_688_,-0.867802282,0.982041312,0.05463382,0.670772069,0.4026788,0.07099938,0.763308479,0.120707688,0.982041312,F2,NA,688,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2192.366412,NA,"Phenanthrene, 2,3,5-trimethyl-",853,886,NA,C17H16,220,NA,NA,NA,NA,TRUE,1
313,20200803_1535_blob_689_,0.098313012,-0.010054694,0.349333221,-0.046228892,-0.008698752,-0.045399364,0.033438575,-0.094242456,0.349333221,F3,NA,689,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1994.444444,NA,"1H-1,3-Benzimidazole, 1-ethyl-2-methyl-5-(methylsulfonyl)-",656,718,NA,C11H14N2O2S,238,NA,NA,NA,NA,NA,1
314,20200803_1535_blob_690_,-0.88996742,0.982791568,0.061746047,0.702456561,0.374212627,0.063352231,0.772561926,0.104230884,0.982791568,F2,NA,690,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1965.277778,NA,"1,3-Di(2-benzothiazolyl)-1,3-bis(mercaptomethyl)-urea",704,762,NA,C17H14N4OS4,418,TRUE,NA,NA,NA,NA,1
315,20200803_1535_blob_691_oil,-0.389613448,0.295685657,-0.11592929,0.269141518,0.106390346,-0.207213231,0.160799406,-0.170427723,0.295685657,F2,5,691,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2189.312977,NA,1-Dimethylthexylsilyloxyoctadecane,813,835,NA,C26H56OSi,412,NA,NA,NA,NA,TRUE,1
316,20200803_1535_blob_693_,-0.836850939,0.900620597,-0.029469589,0.472914353,0.383305898,-0.019729369,0.764842017,0.121467179,0.900620597,F2,NA,693,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1725.316456,NA,"Benzothiazole, 2-butyl-",844,872,NA,C11H13NS,191,TRUE,NA,NA,NA,TRUE,1
317,20200803_1535_blob_694_,-0.873462506,0.950004815,0.167000789,0.738954692,0.29360331,0.013186301,0.699844824,0.048555412,0.950004815,F2,2,694,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2293.333333,NA,"9,10-Anthracenedione, 2,7-dimethyl-",788,868,NA,C16H12O2,236,NA,NA,NA,NA,NA,1
318,20200803_1535_blob_695_,-0.891544052,0.959668808,0.12960149,0.791785855,0.273562417,0.075994643,0.666846893,0.02374943,0.959668808,F2,NA,695,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2062.59542,NA,"Phenanthrene, 1,7-dimethyl-",879,915,2051,C16H14,206,NA,NA,NA,NA,TRUE,1
319,20200803_1535_blob_696_oil,-0.828279251,0.930753128,0.087389379,0.519080192,0.556866219,-0.034763706,0.871016575,0.122723778,0.930753128,F2,NA,696,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2363.333333,NA,"3,4,7,8-Tetraazatricyclo[4.2.2.0(1,5)]dec-9-ene-3,4:7,8-bis(N-methyldicarboximide), 2,2-diphenyl-",691,694,NA,C24H20N6O4,456,NA,NA,NA,NA,NA,1
320,20200803_1535_blob_697_oil,-0.845862393,0.93557994,-0.011215339,0.450758584,0.667406674,-0.170118927,0.919732626,0.187839502,0.93557994,F2,NA,697,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2386.666667,NA,"1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,4b,5,9,10,10a-decahydro-1,4a-dimethyl-7-(1-methylethyl)-, ethyl ester, [1R-(1<e4><U+0096>,4a??,4b<e4><U+0096>,10a<e4><U+0096>)]-",685,742,NA,C22H34O2,330,NA,NA,NA,NA,NA,1
321,20200803_1535_blob_698_,-0.859832271,0.918036974,0.19177664,0.806350247,0.189380089,0.116708387,0.591917883,-0.02969961,0.918036974,F2,NA,698,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2169.465649,NA,"Benzene, 1,1'-(1,3-butadiyne-1,4-diyl)bis-",810,862,NA,C16H10,202,NA,NA,NA,NA,TRUE,1
322,20200803_1535_blob_699_oil,-0.783049847,0.888087804,-0.177597938,0.291472121,0.72239095,-0.193187775,0.933556882,0.274433893,0.933556882,F7,NA,699,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2350,NA,17-Pentatriacontene,782,783,NA,C35H70,490,NA,NA,NA,NA,NA,1
323,20200803_1535_blob_7_,-0.329615612,0.4778887,-0.304800092,-0.21990031,0.987804579,-0.331854043,0.839091655,0.468098181,0.987804579,F5,5,7,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1837.5,NA,2-Ethylhexyl salicylate,912,915,1811,C15H22O3,250,NA,NA,NA,NA,TRUE,1
324,20200803_1535_blob_700_,-0.907655812,0.961510292,0.158089142,0.788192977,0.30518569,0.053037957,0.675183886,-0.038465857,0.961510292,F2,NA,700,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2293.333333,NA,"Pyrene, 4-methyl-",855,910,2259,C17H12,216,NA,NA,NA,NA,TRUE,1
325,20200803_1535_blob_701_oil,-0.443578958,0.438175429,0.061039575,0.088895404,0.485563526,-0.128792389,0.515995422,-0.049659593,0.515995422,F7,3,701,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2569.369369,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",780,813,NA,C19H34O2,294,NA,NA,NA,NA,NA,1
326,20200803_1535_blob_702_,-0.819333787,0.80623095,0.169792686,0.809956874,-0.081855102,0.094858099,0.426935482,-0.10383961,0.809956874,F4,NA,702,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1852.777778,NA,"1,3-O-Benzylidene glyceryl-2-myristate",676,679,NA,C24H38O3,374,NA,NA,NA,NA,NA,1
327,20200803_1535_blob_703_,-0.408490778,0.664158899,-0.277665778,0.54929852,-0.025150541,0.454845118,0.32341932,0.465316217,0.664158899,F2,2,703,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1500.564972,NA,"Ethanone, 1-[4-(1-hydroxy-1-methylethyl)phenyl]-",759,847,1432,C11H14O2,178,NA,NA,NA,NA,NA,1
328,20200803_1535_blob_704_,-0.890419321,0.985343259,0.088012822,0.686481732,0.40968335,0.00139887,0.775618569,0.081491562,0.985343259,F2,2,704,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2326.666667,NA,7H-Benzanthrene,808,903,NA,C17H12,216,NA,NA,NA,NA,TRUE,1
329,20200803_1535_blob_705_,-0.740322576,0.86213755,-0.160558051,0.462140596,0.705148466,-0.083938787,0.830940192,0.286220086,0.86213755,F2,NA,705,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1888.888889,NA,"5-Cyclotetradecyn-2-one, 8-hydroxy-14-pentyl-1-oxa",650,672,NA,C18H30O3,294,NA,NA,NA,NA,NA,1
330,20200803_1535_blob_706_,-0.821660594,0.940457661,0.014030352,0.552702773,0.574726521,-0.072532852,0.856853615,0.149379937,0.940457661,F2,2,706,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2443.243243,NA,"3,6-Dichloro-1,2,4,5-benzenetetramethanol",613,629,NA,C10H12Cl2O4,266,NA,NA,NA,NA,NA,1
331,20200803_1535_blob_707_oil,-0.79461415,0.807041158,-0.11364937,0.263112512,0.70870262,-0.364506668,0.921843183,0.154935859,0.921843183,F7,7,707,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2578.378378,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",771,807,NA,C19H34O2,294,NA,NA,NA,NA,NA,1
332,20200803_1535_blob_708_,-0.485694474,0.624325511,-0.165019684,-0.026759027,0.950217704,-0.287222397,0.890828867,0.395027942,0.950217704,F5,NA,708,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2158.778626,NA,"Androsta-1,4,6-triene-3,17-dione",638,662,NA,C19H22O2,282,NA,NA,NA,NA,NA,1
333,20200803_1535_blob_709_,-0.900442516,0.984822336,0.084432766,0.687706271,0.372922313,0.018909398,0.763915319,0.060510318,0.984822336,F2,NA,709,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2355,NA,"Phenanthrene, 3,4,5,6-tetramethyl-",768,894,NA,C18H18,234,NA,NA,NA,NA,NA,1
334,20200803_1535_blob_710_,-0.547382457,0.580312777,0.041562426,-0.009531542,0.787408733,-0.379428006,0.849092095,0.136732004,0.849092095,F7,NA,710,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2428.828829,NA,17-Pentatriacontene,682,683,NA,C35H70,490,NA,NA,NA,NA,NA,1
335,20200803_1535_blob_711_,-0.36994385,0.296840424,0.444544652,0.838413232,-0.40539218,0.380038352,-0.173304965,-0.532714234,0.838413232,F4,4,711,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1697.468354,NA,"2-Pentanone, 4-cyclohexylidene-3,3-diethyl-",709,740,NA,C15H26O,222,NA,NA,NA,NA,NA,1
336,20200803_1535_blob_712_,0.322599415,-0.073431381,-0.313308306,-0.05238094,-0.095022186,0.835476619,-0.182805827,0.405621822,0.835476619,F6,6,712,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1499.435028,NA,"5(1H)-Azulenone, 2,4,6,7,8,8a-hexahydro-3,8-dimethyl-4-(1-methylethylidene)-, (8S-cis)-",769,790,NA,C15H22O,218,NA,NA,NA,NA,NA,1
337,20200803_1535_blob_713_oil,-0.773953547,0.908233281,-0.130600877,0.339034535,0.728219708,-0.154811835,0.938898735,0.311435603,0.938898735,F7,NA,713,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2220,NA,"Cyclohexane, (1-hexyltetradecyl)-",824,834,NA,C26H52,364,NA,NA,NA,NA,TRUE,1
338,20200803_1535_blob_714_,-0.875152944,0.893973846,0.115566884,0.734247357,0.365237607,-0.026892011,0.632080018,-0.050301086,0.893973846,F2,NA,714,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2221.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",829,872,NA,C17H16,220,NA,NA,NA,NA,TRUE,1
339,20200803_1535_blob_715_,-0.736308375,0.843615582,-0.074257827,0.34212966,0.806964529,-0.185847978,0.894154873,0.219439062,0.894154873,F7,NA,715,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2428.828829,NA,"5-(2-Propenylidene)-10,11-dihydro-5H-dibenzo[a,d]cycloheptene",730,807,NA,C18H16,232,NA,NA,NA,NA,NA,1
340,20200803_1535_blob_716_,-0.780120727,0.768398521,0.00038799,0.725177985,0.29085157,-0.052384777,0.550104074,-0.038025448,0.768398521,F2,NA,716,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1800,NA,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",609,614,NA,C24H34N2O3,398,NA,NA,NA,NA,NA,1
341,20200803_1535_blob_717_,-0.513680111,0.662787685,-0.217276261,0.032353473,0.479819895,-0.131882783,0.773539209,0.492359584,0.773539209,F7,NA,717,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2439.63964,NA,Triphenyl phosphate,740,841,2387,C18H15O4P,326,NA,NA,NA,NA,NA,1
342,20200803_1535_blob_718_,-0.921365733,0.946286804,0.154140565,0.676452688,0.464531102,-0.086059783,0.785884699,-0.041587855,0.946286804,F2,NA,718,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2265,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",662,700,NA,C13H12N2S,228,NA,NA,NA,NA,NA,1
343,20200803_1535_blob_719_oil,-0.769622148,0.881372338,0.083200349,0.494769575,0.321412421,0.048160896,0.723310232,0.109177251,0.881372338,F2,NA,719,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2211.666667,NA,"1-Dodecanol, 2-octyl-",807,832,NA,C20H42O,298,NA,NA,NA,NA,TRUE,1
344,20200803_1535_blob_720_oil,-0.663770491,0.813687062,-0.153088572,0.173114045,0.832916116,-0.193697438,0.948973583,0.347209906,0.948973583,F7,NA,720,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2174.045802,NA,"Octadecane, 3-ethyl-5-(2-ethylbutyl)-",678,693,NA,C26H54,366,NA,NA,NA,NA,NA,1
345,20200803_1535_blob_721_,-0.718631985,0.863844564,0.111746802,0.362616392,0.664007238,-0.132868944,0.881569188,0.203595555,0.881569188,F7,NA,721,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2221.666667,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",748,772,NA,C20H34O2,306,NA,NA,NA,NA,NA,1
346,20200803_1535_blob_722_,-0.701992178,0.831233583,-0.173167735,0.192429421,0.773474799,-0.254239505,0.949549137,0.359579908,0.949549137,F7,NA,722,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2335,NA,1-Heptatriacotanol,730,834,NA,C37H76O,536,NA,NA,NA,NA,NA,1
347,20200803_1535_blob_723_oil,-0.845939739,0.939997166,-0.120856238,0.449410767,0.63504257,-0.132898404,0.898658396,0.218158784,0.939997166,F2,NA,723,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2288.333333,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",683,716,NA,C19H34O2,294,NA,NA,NA,NA,NA,1
348,20200803_1535_blob_724_oil,-0.324992364,0.386904071,-0.269027958,-0.096156873,0.891310576,-0.346225414,0.670542172,0.297900575,0.891310576,F5,NA,724,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2208.333333,NA,"Eicosane, 7-hexyl-",848,854,NA,C26H54,366,NA,NA,NA,NA,TRUE,1
349,20200803_1535_blob_725_oil,-0.766397731,0.88133554,-0.076157562,0.303416584,0.710043005,-0.150081545,0.914482932,0.216134218,0.914482932,F7,NA,725,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2231.666667,NA,17-Pentatriacontene,799,799,NA,C35H70,490,NA,NA,NA,NA,NA,1
350,20200803_1535_blob_726_oil,-0.785419054,0.838583465,0.001802616,0.601827932,0.266552902,0.052292733,0.625951665,0.175099247,0.838583465,F2,NA,726,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2592.792793,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,794,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
351,20200803_1535_blob_727_,-0.82725931,0.819729257,0.314738975,0.745303097,0.079499662,0.034117087,0.501941424,-0.208704432,0.819729257,F2,NA,727,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2170.992366,NA,2-Bromodiphenylamine,698,763,NA,C12H10BrN,247,NA,NA,NA,NA,NA,1
352,20200803_1535_blob_728_,-0.705564566,0.814568687,-0.097701966,0.206780474,0.798576702,-0.221583288,0.95208987,0.268567095,0.95208987,F7,NA,728,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1720.253165,NA,"2-Propenoic acid, tridecyl ester",846,865,NA,C16H30O2,254,NA,NA,NA,NA,TRUE,1
353,20200803_1535_blob_729_oil,-0.776702644,0.888828615,-0.144421324,0.28251834,0.755901956,-0.198188183,0.9387507,0.264400542,0.9387507,F7,NA,729,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2260,NA,Z-5-Methyl-6-heneicosen-11-one,725,776,NA,C22H42O,322,NA,NA,NA,NA,NA,1
354,20200803_1535_blob_730_,-0.90552114,0.966695527,0.140242005,0.769437624,0.269019824,0.04859189,0.680913157,-0.016992119,0.966695527,F2,NA,730,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2432.432432,NA,"Pyrene, 1,3-dimethyl-",793,907,NA,C18H14,230,NA,NA,NA,NA,NA,1
355,20200803_1535_blob_731_,-0.470905444,0.625288512,-0.308091817,-0.117989574,0.951804847,-0.295613508,0.928132502,0.506914055,0.951804847,F5,NA,731,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2044.274809,NA,"1H-Naphtho[2,1-b]pyran, 3-ethenyldodecahydro-3,4a,7,7,10a-pentamethyl-, [3R-(3<e4><U+0096>,4a??,6a<e4><U+0096>,10a??,10b<e4><U+0096>)]-",795,880,1992,C20H34O,290,NA,NA,NA,NA,NA,1
356,20200803_1535_blob_732_,-0.901295608,0.97536787,0.029359993,0.607066238,0.523240519,-0.066739298,0.822080015,0.109482269,0.97536787,F2,NA,732,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2303.333333,NA,9-Phenyl-5H-benzocycloheptene,746,836,NA,C17H14,218,NA,NA,NA,NA,NA,1
357,20200803_1535_blob_733_,-0.696903103,0.848093578,-0.216747086,0.192047248,0.808580496,-0.189093907,0.976378282,0.402762501,0.976378282,F7,NA,733,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1933.333333,NA,Epistephamiersine,679,845,NA,C21H27NO6,389,NA,NA,NA,NA,NA,1
358,20200803_1535_blob_734_,-0.547535206,0.6458025,0.294029602,0.727073162,0.118334022,0.13340712,0.384829795,-0.021460795,0.727073162,F4,NA,734,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1755.696203,NA,"Acetophenone oxime, 3,5-di(tert-butyl)-4-hydroxy-",767,813,NA,C16H25NO2,263,NA,NA,NA,NA,NA,1
359,20200803_1535_blob_735_,-0.894004722,0.986553143,-0.03246307,0.592925767,0.540307694,-0.050453085,0.854712654,0.149656379,0.986553143,F2,NA,735,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2265,NA,"Phenanthrene, 2,4,5,7-tetramethyl-",754,892,NA,C18H18,234,NA,NA,NA,NA,NA,1
360,20200803_1535_blob_736_,-0.873909053,0.93091173,-0.074881643,0.529573491,0.563665878,-0.167148219,0.867570214,0.142031321,0.93091173,F2,NA,736,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2166.412214,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",673,719,NA,C20H34,274,NA,NA,NA,NA,NA,1
361,20200803_1535_blob_740_,-0.862926275,0.937428619,0.014430887,0.495495,0.658352261,-0.162068544,0.907851332,0.157644397,0.937428619,F2,NA,740,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2067.175573,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",665,706,NA,C13H12N2S,228,NA,NA,NA,NA,NA,1
362,20200803_1535_blob_741_,-0.66188398,0.719100912,-0.263261543,0.208659584,0.659270738,-0.294832616,0.825071059,0.341010159,0.825071059,F7,7,741,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1612.658228,NA,Diethyl Phthalate,847,908,1594,C12H14O4,222,NA,NA,NA,NA,TRUE,1
363,20200803_1535_blob_742_,-0.622019137,0.733302953,-0.124002325,0.12383932,0.902541335,-0.259953707,0.919629596,0.293779572,0.919629596,F7,NA,742,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2135.877863,NA,Heneicosane,845,881,2100,C21H44,296,NA,NA,NA,NA,TRUE,1
